,alpha,mu,weight
5244,0.53,20.7367149424,0.97
5245,0.53,21.7178592756,0.98
5246,0.53,22.7319429353,0.99
5247,0.54,27.6778405612,0.01
5248,0.54,24.6399096128,0.02
5249,0.54,21.7418070818,0.03
5250,0.54,19.0308653321,0.04
5251,0.54,16.5505486555,0.05
5252,0.54,14.3360272763,0.06
5253,0.54,12.4095290548,0.07
5254,0.54,10.7776498775,0.08
5255,0.54,9.43230536288,0.09
5256,0.54,8.35390484287,0.1
5257,0.54,7.51474544638,0.11
5258,0.54,6.88188799033,0.12
5259,0.54,6.41935763014,0.13
5260,0.54,6.08967591959,0.14
5261,0.54,5.85491134524,0.15
5262,0.54,5.67763476994,0.16
5263,0.54,5.52218642036,0.17
5264,0.54,5.35642490899,0.18
5265,0.54,5.15380577766,0.19
5266,0.54,4.89539703437,0.2
5267,0.54,4.571304229,0.21
5268,0.54,4.18091490808,0.22
5269,0.54,3.73140054666,0.23
5270,0.54,3.2357864772,0.24
5271,0.54,2.71319752159,0.25
5272,0.54,2.18795537516,0.26
5273,0.54,1.68650350401,0.27
5274,0.54,1.23357833843,0.28
5275,0.54,0.84879572082,0.29
5276,0.54,0.544279797,0.3
5277,0.54,0.323572700593,0.31
5278,0.54,0.18195091765,0.32
5279,0.54,0.108096704555,0.33
5280,0.54,0.0864818799693,0.34
5281,0.54,0.0999419052619,0.35
5282,0.54,0.132169877675,0.36
5283,0.54,0.16961586285,0.37
5284,0.54,0.202629247044,0.38
5285,0.54,0.225748381408,0.39
5286,0.54,0.23737542335,0.4
5287,0.54,0.23897739294,0.41
5288,0.54,0.233800793458,0.42
5289,0.54,0.225550015911,0.43
5290,0.54,0.217284774666,0.44
5291,0.54,0.210870319325,0.45
5292,0.54,0.207071393994,0.46
5293,0.54,0.206348690475,0.47
5294,0.54,0.209853668708,0.48
5295,0.54,0.220037957172,0.49
5296,0.54,0.240986846707,0.5
5297,0.54,0.278205069765,0.51
5298,0.54,0.337840642469,0.52
5299,0.54,0.426139689704,0.53
5300,0.54,0.54950659515,0.54
5301,0.54,0.714594206531,0.55
5302,0.54,0.927906965598,0.56
5303,0.54,1.19552796399,0.57
5304,0.54,1.52359256731,0.58
5305,0.54,1.91904885476,0.59
5306,0.54,2.38968717515,0.6
5307,0.54,2.94352228289,0.61
5308,0.54,3.58783557106,0.62
5309,0.54,4.32796962923,0.63
5310,0.54,5.16598892597,0.64
5311,0.54,6.09934939592,0.65
5312,0.54,7.11974693327,0.66
5313,0.54,8.21237097794,0.67
5314,0.54,9.35583476642,0.68
5315,0.54,10.5229305273,0.69
5316,0.54,11.6820917961,0.7
5317,0.54,12.7993205791,0.71
5318,0.54,13.8403806767,0.72
5319,0.54,14.7731111076,0.73
5320,0.54,15.5697285555,0.74
5321,0.54,16.2089777191,0.75
5322,0.54,16.6779583921,0.76
5323,0.54,16.9734150751,0.77
5324,0.54,17.1022525648,0.78
5325,0.54,17.0810989096,0.79
5326,0.54,16.934905405,0.8
5327,0.54,16.6947889391,0.81
5328,0.54,16.3954668355,0.82
5329,0.54,16.0726500277,0.83
5330,0.54,15.760684295,0.84
5331,0.54,15.4906277838,0.85
5332,0.54,15.2888630928,0.86
5333,0.54,15.1762690338,0.87
5334,0.54,15.1679162036,0.88
5335,0.54,15.273202364,0.89
5336,0.54,15.4963142651,0.9
5337,0.54,15.8368954854,0.91
5338,0.54,16.2908115239,0.92
5339,0.54,16.8509253479,0.93
5340,0.54,17.5078207352,0.94
5341,0.54,18.2504321919,0.95
5342,0.54,19.0665576155,0.96
5343,0.54,19.9432445712,0.97
5344,0.54,20.86705674,0.98
5345,0.54,21.8242489376,0.99
5346,0.55,24.9920577031,0.01
5347,0.55,22.0739960462,0.02
5348,0.55,19.3090504713,0.03
5349,0.55,16.7411443129,0.04
5350,0.55,14.4094184474,0.05
5351,0.55,12.3443649328,0.06
5352,0.55,10.5642151633,0.07
5353,0.55,9.07302382125,0.08
5354,0.55,7.86133560431,0.09
5355,0.55,6.90875587861,0.1
5356,0.55,6.18712098865,0.11
5357,0.55,5.66342601398,0.12
5358,0.55,5.30210915404,0.13
5359,0.55,5.06650861801,0.14
5360,0.55,4.91961260655,0.15
5361,0.55,4.82465513007,0.16
5362,0.55,4.74622961631,0.17
5363,0.55,4.65218056906,0.18
5364,0.55,4.51602299125,0.19
5365,0.55,4.31933730101,0.2
5366,0.55,4.05340064439,0.21
5367,0.55,3.71923530272,0.22
5368,0.55,3.32563740487,0.23
5369,0.55,2.88676838004,0.24
5370,0.55,2.42146705483,0.25
5371,0.55,1.95235946197,0.26
5372,0.55,1.50354557027,0.27
5373,0.55,1.09758199043,0.28
5374,0.55,0.752596123697,0.29
5375,0.55,0.480103198697,0.3
5376,0.55,0.283898641734,0.31
5377,0.55,0.160226674864,0.32
5378,0.55,0.0991240022108,0.33
5379,0.55,0.0864842734106,0.34
5380,0.55,0.106388579484,0.35
5381,0.55,0.143436055664,0.36
5382,0.55,0.18464634679,0.37
5383,0.55,0.220648593433,0.38
5384,0.55,0.245974103752,0.39
5385,0.55,0.258816847134,0.4
5386,0.55,0.260462305875,0.41
5387,0.55,0.254213728443,0.42
5388,0.55,0.243966453099,0.43
5389,0.55,0.232951650178,0.44
5390,0.55,0.22314535383,0.45
5391,0.55,0.215439088578,0.46
5392,0.55,0.210503072783,0.47
5393,0.55,0.209850723146,0.48
5394,0.55,0.216543216682,0.49
5395,0.55,0.23542783353,0.5
5396,0.55,0.272636468861,0.51
5397,0.55,0.334645287474,0.52
5398,0.55,0.427637277957,0.53
5399,0.55,0.557709560715,0.54
5400,0.55,0.731221460652,0.55
5401,0.55,0.954452816212,0.56
5402,0.55,1.23323541101,0.57
5403,0.55,1.57323200009,0.58
5404,0.55,1.98072261203,0.59
5405,0.55,2.46299915619,0.6
5406,0.55,3.02798316218,0.61
5407,0.55,3.68325800138,0.62
5408,0.55,4.43472760268,0.63
5409,0.55,5.28508835916,0.64
5410,0.55,6.23231359453,0.65
5411,0.55,7.26837198784,0.66
5412,0.55,8.37842290876,0.67
5413,0.55,9.54071264918,0.68
5414,0.55,10.7272786009,0.69
5415,0.55,11.9053897805,0.7
5416,0.55,13.0395348157,0.71
5417,0.55,14.0937507791,0.72
5418,0.55,15.0341117009,0.73
5419,0.55,15.8312205027,0.74
5420,0.55,16.4625569092,0.75
5421,0.55,16.914511369,0.76
5422,0.55,17.1838694014,0.77
5423,0.55,17.2784364177,0.78
5424,0.55,17.2165245262,0.79
5425,0.55,17.0252605122,0.8
5426,0.55,16.7380166978,0.81
5427,0.55,16.3914681914,0.82
5428,0.55,16.022746235,0.83
5429,0.55,15.6669992299,0.84
5430,0.55,15.3555171177,0.85
5431,0.55,15.1144650346,0.86
5432,0.55,14.9642014946,0.87
5433,0.55,14.9191098656,0.88
5434,0.55,14.9878420476,0.89
5435,0.55,15.1738588714,0.9
5436,0.55,15.4761524843,0.91
5437,0.55,15.8900490029,0.92
5438,0.55,16.4080097531,0.93
5439,0.55,17.0203710845,0.94
5440,0.55,17.7159823024,0.95
5441,0.55,18.4827171568,0.96
5442,0.55,19.3078471185,0.97
5443,0.55,20.1782776512,0.98
5444,0.55,21.0806705064,0.99
5445,0.56,22.7094284059,0.01
5446,0.56,19.9193802093,0.02
5447,0.56,17.2914673401,0.03
5448,0.56,14.865638038,0.04
5449,0.56,12.6764549893,0.05
5450,0.56,10.7498707958,0.06
5451,0.56,9.1004717543,0.07
5452,0.56,7.73011119645,0.08
5453,0.56,6.62843606537,0.09
5454,0.56,5.77497251683,0.1
5455,0.56,5.14196849705,0.11
5456,0.56,4.69727557234,0.12
5457,0.56,4.4067308367,0.13
5458,0.56,4.23557329673,0.14
5459,0.56,4.14877737528,0.15
5460,0.56,4.11106686398,0.16
5461,0.56,4.08776389142,0.17
5462,0.56,4.04681652067,0.18
5463,0.56,3.96155635411,0.19
5464,0.56,3.81349854792,0.2
5465,0.56,3.59428134579,0.21
5466,0.56,3.30573584624,0.22
5467,0.56,2.95784032854,0.23
5468,0.56,2.56602379784,0.24
5469,0.56,2.14941353289,0.25
5470,0.56,1.72949691725,0.26
5471,0.56,1.32829902517,0.27
5472,0.56,0.966124334379,0.28
5473,0.56,0.659270811749,0.29
5474,0.56,0.418140891716,0.3
5475,0.56,0.246219371023,0.31
5476,0.56,0.140216748294,0.32
5477,0.56,0.0912158213539,0.33
5478,0.56,0.0864697014296,0.34
5479,0.56,0.111451367169,0.35
5480,0.56,0.151907979256,0.36
5481,0.56,0.195658125816,0.37
5482,0.56,0.23379673727,0.38
5483,0.56,0.260960380824,0.39
5484,0.56,0.275143589839,0.4
5485,0.56,0.277381832976,0.41
5486,0.56,0.27096528793,0.42
5487,0.56,0.259857507442,0.43
5488,0.56,0.247275633747,0.44
5489,0.56,0.235173042183,0.45
5490,0.56,0.224558462001,0.46
5491,0.56,0.216394830617,0.47
5492,0.56,0.212688001097,0.48
5493,0.56,0.217191540664,0.49
5494,0.56,0.235441411711,0.5
5495,0.56,0.274056179363,0.51
5496,0.56,0.339682851305,0.52
5497,0.56,0.438312554713,0.53
5498,0.56,0.57560588624,0.54
5499,0.56,0.75735219171,0.55
5500,0.56,0.989326268448,0.56
5501,0.56,1.2768744832,0.57
5502,0.56,1.62499259589,0.58
5503,0.56,2.03929976995,0.59
5504,0.56,2.52675620854,0.6
5505,0.56,3.09543387355,0.61
5506,0.56,3.75351103514,0.62
5507,0.56,4.50776918307,0.63
5508,0.56,5.36184913313,0.64
5509,0.56,6.31452383214,0.65
5510,0.56,7.35825400203,0.66
5511,0.56,8.47828583041,0.67
5512,0.56,9.65249856225,0.68
5513,0.56,10.8520956845,0.69
5514,0.56,12.043085981,0.7
5515,0.56,13.1883842967,0.71
5516,0.56,14.2503110792,0.72
5517,0.56,15.1932728004,0.73
5518,0.56,15.986436933,0.74
5519,0.56,16.6062508913,0.75
5520,0.56,17.0386584858,0.76
5521,0.56,17.2807891196,0.77
5522,0.56,17.3417304356,0.78
5523,0.56,17.2419326872,0.79
5524,0.56,17.0111254033,0.8
5525,0.56,16.6852093558,0.81
5526,0.56,16.3028670839,0.82
5527,0.56,15.9024782161,0.83
5528,0.56,15.519640598,0.84
5529,0.56,15.1853921253,0.85
5530,0.56,14.9251148519,0.86
5531,0.56,14.7580444802,0.87
5532,0.56,14.6972784584,0.88
5533,0.56,14.7501628777,0.89
5534,0.56,14.9189377327,0.9
5535,0.56,15.2015294814,0.91
5536,0.56,15.59239639,0.92
5537,0.56,16.0833522769,0.93
5538,0.56,16.6643144743,0.94
5539,0.56,17.3239396012,0.95
5540,0.56,18.0501248744,0.96
5541,0.56,18.8303632477,0.97
5542,0.56,19.6519492861,0.98
5543,0.56,20.5020468507,0.99
5544,0.57,20.8269817351,0.01
5545,0.57,18.1691723321,0.02
5546,0.57,15.6783243237,0.03
5547,0.57,13.390136593,0.04
5548,0.57,11.3346257272,0.05
5549,0.57,9.53351611074,0.06
5550,0.57,7.99815989189,0.07
5551,0.57,6.72857743181,0.08
5552,0.57,5.71392052827,0.09
5553,0.57,4.93418711978,0.1
5554,0.57,4.36270775609,0.11
5555,0.57,3.96889392614,0.12
5556,0.57,3.72073976035,0.13
5557,0.57,3.5863337638,0.14
5558,0.57,3.53368978862,0.15
5559,0.57,3.52984245946,0.16
5560,0.57,3.54132745719,0.17
5561,0.57,3.53635944079,0.18
5562,0.57,3.48786794157,0.19
5563,0.57,3.37671666608,0.2
5564,0.57,3.19418576504,0.21
5565,0.57,2.94240261312,0.22
5566,0.57,2.63225947611,0.23
5567,0.57,2.28022804791,0.24
5568,0.57,1.90573325908,0.25
5569,0.57,1.52932278946,0.26
5570,0.57,1.17110707272,0.27
5571,0.57,0.849145080508,0.28
5572,0.57,0.577760303856,0.29
5573,0.57,0.36597867908,0.3
5574,0.57,0.216616406829,0.31
5575,0.57,0.12651761111,0.32
5576,0.57,0.0876223216722,0.33
5577,0.57,0.0885199824387,0.34
5578,0.57,0.116187166705,0.35
5579,0.57,0.157746691088,0.36
5580,0.57,0.202064401812,0.37
5581,0.57,0.240852058199,0.38
5582,0.57,0.268993175775,0.39
5583,0.57,0.284422586984,0.4
5584,0.57,0.287959693269,0.41
5585,0.57,0.282757531575,0.42
5586,0.57,0.27262017353,0.43
5587,0.57,0.260501955638,0.44
5588,0.57,0.248124809321,0.45
5589,0.57,0.23648488214,0.46
5590,0.57,0.226824976849,0.47
5591,0.57,0.221735085755,0.48
5592,0.57,0.2257287128,0.49
5593,0.57,0.245013325224,0.5
5594,0.57,0.286588512462,0.51
5595,0.57,0.357136472974,0.52
5596,0.57,0.462413303587,0.53
5597,0.57,0.607510660584,0.54
5598,0.57,0.797324414285,0.55
5599,0.57,1.03665891991,0.56
5600,0.57,1.32997204632,0.57
5601,0.57,1.6814222408,0.58
5602,0.57,2.09608255321,0.59
5603,0.57,2.58084734259,0.6
5604,0.57,3.14426491664,0.61
5605,0.57,3.79546707826,0.62
5606,0.57,4.54248578113,0.63
5607,0.57,5.39026609155,0.64
5608,0.57,6.33869046944,0.65
5609,0.57,7.38092792374,0.66
5610,0.57,8.50239555419,0.67
5611,0.57,9.68054954163,0.68
5612,0.57,10.8856024411,0.69
5613,0.57,12.082117363,0.7
5614,0.57,13.2313009704,0.71
5615,0.57,14.2937407663,0.72
5616,0.57,15.232317716,0.73
5617,0.57,16.015063895,0.74
5618,0.57,16.617805053,0.75
5619,0.57,17.02648633,0.76
5620,0.57,17.2390315427,0.77
5621,0.57,17.2663076288,0.78
5622,0.57,17.1314526596,0.79
5623,0.57,16.8672564667,0.8
5624,0.57,16.512353731,0.81
5625,0.57,16.1073468941,0.82
5626,0.57,15.691530902,0.83
5627,0.57,15.3004460282,0.84
5628,0.57,14.9642640616,0.85
5629,0.57,14.706919138,0.86
5630,0.57,14.5458549031,0.87
5631,0.57,14.4922467771,0.88
5632,0.57,14.5515607569,0.89
5633,0.57,14.7243226812,0.9
5634,0.57,15.0069903084,0.91
5635,0.57,15.3928417858,0.92
5636,0.57,15.8728154223,0.93
5637,0.57,16.4362550019,0.94
5638,0.57,17.0715308808,0.95
5639,0.57,17.766519326,0.96
5640,0.57,18.5089312052,0.97
5641,0.57,19.2864868758,0.98
5642,0.57,20.086938842,0.99
5643,0.58,19.3302979948,0.01
5644,0.58,16.8050961082,0.02
5645,0.58,14.4477620202,0.03
5646,0.58,12.2896955498,0.04
5647,0.58,10.3565663659,0.05
5648,0.58,8.66625226122,0.06
5649,0.58,7.22729963126,0.07
5650,0.58,6.03828638028,0.08
5651,0.58,5.08826854455,0.09
5652,0.58,4.35821025998,0.1
5653,0.58,3.82310577071,0.11
5654,0.58,3.4544774486,0.12
5655,0.58,3.22293637309,0.13
5656,0.58,3.10003900215,0.14
5657,0.58,3.05773461578,0.15
5658,0.58,3.06608978236,0.16
5659,0.58,3.09336859225,0.17
5660,0.58,3.10838124896,0.18
5661,0.58,3.08366032015,0.19
5662,0.58,2.99903771389,0.2
5663,0.58,2.84491264344,0.21
5664,0.58,2.62335463995,0.22
5665,0.58,2.34581944231,0.23
5666,0.58,2.02930936073,0.24
5667,0.58,1.69311218383,0.25
5668,0.58,1.3566398826,0.26
5669,0.58,1.03806090186,0.27
5670,0.58,0.753205694281,0.28
5671,0.58,0.514401022897,0.29
5672,0.58,0.329228248403,0.3
5673,0.58,0.199728755206,0.31
5674,0.58,0.122781634457,0.32
5675,0.58,0.0911355930506,0.33
5676,0.58,0.0947421530971,0.34
5677,0.58,0.122171919095,0.35
5678,0.58,0.162076710354,0.36
5679,0.58,0.20453711545,0.37
5680,0.58,0.242049752621,0.38
5681,0.58,0.269932422423,0.39
5682,0.58,0.286294352141,0.4
5683,0.58,0.291876257606,0.41
5684,0.58,0.289475002211,0.42
5685,0.58,0.28244501737,0.43
5686,0.58,0.273245167605,0.44
5687,0.58,0.263136045041,0.45
5688,0.58,0.252880874371,0.46
5689,0.58,0.243901855628,0.47
5690,0.58,0.239365213068,0.48
5691,0.58,0.24457405514,0.49
5692,0.58,0.266444194691,0.5
5693,0.58,0.312360240033,0.51
5694,0.58,0.389006884432,0.52
5695,0.58,0.501831110103,0.53
5696,0.58,0.65519249185,0.54
5697,0.58,0.852771273582,0.55
5698,0.58,1.0978658184,0.56
5699,0.58,1.39351332381,0.57
5700,0.58,1.74294928514,0.58
5701,0.58,2.15086859848,0.59
5702,0.58,2.62437843525,0.6
5703,0.58,3.17285525595,0.61
5704,0.58,3.80677883223,0.62
5705,0.58,4.53584114761,0.63
5706,0.58,5.36668104353,0.64
5707,0.58,6.30061353407,0.65
5708,0.58,7.33172069145,0.66
5709,0.58,8.44563614877,0.67
5710,0.58,9.61927205909,0.68
5711,0.58,10.8216030358,0.69
5712,0.58,12.0154564591,0.7
5713,0.58,13.160102293,0.71
5714,0.58,14.2143294145,0.72
5715,0.58,15.1396642846,0.73
5716,0.58,15.9034340144,0.74
5717,0.58,16.4814823732,0.75
5718,0.58,16.8604772777,0.76
5719,0.58,17.0398075884,0.77
5720,0.58,17.0327548686,0.78
5721,0.58,16.8657793671,0.79
5722,0.58,16.5751539071,0.8
5723,0.58,16.2022963995,0.81
5724,0.58,15.7894452093,0.82
5725,0.58,15.3762942148,0.83
5726,0.58,14.9976666723,0.84
5727,0.58,14.6821371299,0.85
5728,0.58,14.4514461859,0.86
5729,0.58,14.3205302329,0.87
5730,0.58,14.2979910706,0.88
5731,0.58,14.3868485015,0.89
5732,0.58,14.5854449572,0.9
5733,0.58,14.8883992058,0.91
5734,0.58,15.2875326603,0.92
5735,0.58,15.772714736,0.93
5736,0.58,16.3325921881,0.94
5737,0.58,16.9551813176,0.95
5738,0.58,17.6283117937,0.96
5739,0.58,18.3399173531,0.97
5740,0.58,19.0781726126,0.98
5741,0.58,19.8314774637,0.99
5742,0.59,18.1962449224,0.01
5743,0.59,15.800492798,0.02
5744,0.59,13.5699909331,0.03
5745,0.59,11.5319445419,0.04
5746,0.59,9.70796336293,0.05
5747,0.59,8.1124766,0.06
5748,0.59,6.75163837115,0.07
5749,0.59,5.62296581774,0.08
5750,0.59,4.71580848646,0.09
5751,0.59,4.01257086568,0.1
5752,0.59,3.49049400928,0.11
5753,0.59,3.12379573695,0.12
5754,0.59,2.88604156288,0.13
5755,0.59,2.75239014707,0.14
5756,0.59,2.69916160346,0.15
5757,0.59,2.69999899765,0.16
5758,0.59,2.72546192278,0.17
5759,0.59,2.74547612425,0.18
5760,0.59,2.73256041318,0.19
5761,0.59,2.66556135949,0.2
5762,0.59,2.53369543585,0.21
5763,0.59,2.33858939225,0.22
5764,0.59,2.09158547458,0.23
5765,0.59,1.80935174977,0.24
5766,0.59,1.51031331917,0.25
5767,0.59,1.21230325806,0.26
5768,0.59,0.931398087094,0.27
5769,0.59,0.681242797868,0.28
5770,0.59,0.472253299251,0.29
5771,0.59,0.310653488073,0.3
5772,0.59,0.197867466978,0.31
5773,0.59,0.130902826381,0.32
5774,0.59,0.103383964121,0.33
5775,0.59,0.106665049123,0.34
5776,0.59,0.130959696498,0.35
5777,0.59,0.166513553029,0.36
5778,0.59,0.204714556939,0.37
5779,0.59,0.239005762895,0.38
5780,0.59,0.265341832039,0.39
5781,0.59,0.28219423196,0.4
5782,0.59,0.290282909097,0.41
5783,0.59,0.291929093016,0.42
5784,0.59,0.289814896109,0.43
5785,0.59,0.285749575225,0.44
5786,0.59,0.280365278562,0.45
5787,0.59,0.273965100326,0.46
5788,0.59,0.267917541145,0.47
5789,0.59,0.265819066233,0.48
5790,0.59,0.27374515711,0.49
5791,0.59,0.299375967153,0.5
5792,0.59,0.350559270871,0.51
5793,0.59,0.434028214213,0.52
5794,0.59,0.554862816153,0.53
5795,0.59,0.716523177215,0.54
5796,0.59,0.921179698716,0.55
5797,0.59,1.17019772288,0.56
5798,0.59,1.46479167957,0.57
5799,0.59,1.80707107466,0.58
5800,0.59,2.20141379254,0.59
5801,0.59,2.65537516379,0.6
5802,0.59,3.17949792938,0.61
5803,0.59,3.78600784278,0.62
5804,0.59,4.48667908507,0.63
5805,0.59,5.29024756653,0.64
5806,0.59,6.19979008617,0.65
5807,0.59,7.21049633277,0.66
5808,0.59,8.30822766046,0.67
5809,0.59,9.46916649964,0.68
5810,0.59,10.6607063228,0.69
5811,0.59,11.8435311064,0.7
5812,0.59,12.974630644,0.71
5813,0.59,14.0108510385,0.72
5814,0.59,14.9125298182,0.73
5815,0.59,15.6468220114,0.74
5816,0.59,16.1904672898,0.75
5817,0.59,16.5319417231,0.76
5818,0.59,16.6731281328,0.77
5819,0.59,16.6305500351,0.78
5820,0.59,16.4346618472,0.79
5821,0.59,16.1254714104,0.8
5822,0.59,15.7469784214,0.81
5823,0.59,15.3425574945,0.82
5824,0.59,14.9516169159,0.83
5825,0.59,14.6074744247,0.84
5826,0.59,14.3362829549,0.85
5827,0.59,14.1567866162,0.86
5828,0.59,14.0806767491,0.87
5829,0.59,14.1133376201,0.88
5830,0.59,14.2548074046,0.89
5831,0.59,14.5008209989,0.9
5832,0.59,14.8438394092,0.91
5833,0.59,15.2740021954,0.92
5834,0.59,15.7799636234,0.93
5835,0.59,16.3495903009,0.94
5836,0.59,16.9705093604,0.95
5837,0.59,17.6305031646,0.96
5838,0.59,18.3177503798,0.97
5839,0.59,19.0209152714,0.98
5840,0.59,19.7290891831,0.99
5841,0.6,17.3955716845,0.01
5842,0.6,15.1230704443,0.02
5843,0.6,13.0101439672,0.03
5844,0.6,11.0800111857,0.04
5845,0.6,9.35055431459,0.05
5846,0.6,7.83314418671,0.06
5847,0.6,6.53192243912,0.07
5848,0.6,5.4436889241,0.08
5849,0.6,4.55842928263,0.09
5850,0.6,3.86040017541,0.1
5851,0.6,3.32962794735,0.11
5852,0.6,2.94368897474,0.12
5853,0.6,2.67970131526,0.13
5854,0.6,2.51645412326,0.14
5855,0.6,2.43425646811,0.15
5856,0.6,2.41049035021,0.16
5857,0.6,2.418476661,0.17
5858,0.6,2.42985778716,0.18
5859,0.6,2.41787807693,0.19
5860,0.6,2.36109595833,0.2
5861,0.6,2.24766539827,0.21
5862,0.6,2.07806826117,0.22
5863,0.6,1.86228045385,0.23
5864,0.6,1.61546229553,0.24
5865,0.6,1.35434409735,0.25
5866,0.6,1.09468471778,0.26
5867,0.6,0.85033389995,0.27
5868,0.6,0.632867513107,0.28
5869,0.6,0.451010521584,0.29
5870,0.6,0.309907408756,0.3
5871,0.6,0.210657375056,0.31
5872,0.6,0.150613964987,0.32
5873,0.6,0.124371365252,0.33
5874,0.6,0.12470499696,0.34
5875,0.6,0.143459551083,0.35
5876,0.6,0.172463723646,0.36
5877,0.6,0.204454107516,0.37
5878,0.6,0.233926706677,0.38
5879,0.6,0.257588416818,0.39
5880,0.6,0.274333520897,0.4
5881,0.6,0.284865592084,0.41
5882,0.6,0.291036162761,0.42
5883,0.6,0.294819819867,0.43
5884,0.6,0.297312838098,0.44
5885,0.6,0.298471626605,0.45
5886,0.6,0.297968373441,0.46
5887,0.6,0.296789035866,0.47
5888,0.6,0.29867305688,0.48
5889,0.6,0.310392305693,0.49
5890,0.6,0.340451609195,0.5
5891,0.6,0.39723059993,0.51
5892,0.6,0.487582527165,0.52
5893,0.6,0.616212549774,0.53
5894,0.6,0.785585198062,0.54
5895,0.6,0.996189695107,0.55
5896,0.6,1.24722104497,0.56
5897,0.6,1.53779003781,0.57
5898,0.6,1.86860203467,0.58
5899,0.6,2.24362307648,0.59
5900,0.6,2.67097735366,0.6
5901,0.6,3.16263559581,0.61
5902,0.6,3.73291900297,0.62
5903,0.6,4.39608021621,0.63
5904,0.6,5.16334540094,0.64
5905,0.6,6.039880009,0.65
5906,0.6,7.02217095313,0.66
5907,0.6,8.09629707531,0.67
5908,0.6,9.23747318829,0.68
5909,0.6,10.4110787711,0.69
5910,0.6,11.5751279837,0.7
5911,0.6,12.6838628063,0.71
5912,0.6,13.6919446314,0.72
5913,0.6,14.5586479564,0.73
5914,0.6,15.2515360007,0.74
5915,0.6,15.7492903031,0.75
5916,0.6,16.043622729,0.76
5917,0.6,16.1404638297,0.77
5918,0.6,16.0607667648,0.78
5919,0.6,15.8395172965,0.79
5920,0.6,15.5203653534,0.8
5921,0.6,15.1494493497,0.81
5922,0.6,14.7706198629,0.82
5923,0.6,14.422188898,0.83
5924,0.6,14.1350786254,0.84
5925,0.6,13.9321242882,0.85
5926,0.6,13.8282342729,0.86
5927,0.6,13.8311166156,0.87
5928,0.6,13.9423243949,0.88
5929,0.6,14.1584309469,0.89
5930,0.6,14.4722037796,0.9
5931,0.6,14.8736946731,0.91
5932,0.6,15.3511996412,0.92
5933,0.6,15.8920667091,0.93
5934,0.6,16.4833440818,0.94
5935,0.6,17.1122689965,0.95
5936,0.6,17.7666008977,0.96
5937,0.6,18.434803699,0.97
5938,0.6,19.1060832766,0.98
5939,0.6,19.770295547,0.99
5940,0.61,16.8952396779,0.01
5941,0.61,14.7373143819,0.02
5942,0.61,12.7307345438,0.03
5943,0.61,10.8950163073,0.04
5944,0.61,9.24467706665,0.05
5945,0.61,7.78841104546,0.06
5946,0.61,6.5286962388,0.07
5947,0.61,5.46191704284,0.08
5948,0.61,4.57898208841,0.09
5949,0.61,3.86632813788,0.1
5950,0.61,3.30718726584,0.11
5951,0.61,2.88305113131,0.12
5952,0.61,2.57532363805,0.13
5953,0.61,2.36688299755,0.14
5954,0.61,2.2413346097,0.15
5955,0.61,2.17923274335,0.16
5956,0.61,2.15684253864,0.17
5957,0.61,2.14813280458,0.18
5958,0.61,2.12791453348,0.19
5959,0.61,2.07550106438,0.2
5960,0.61,1.97858040462,0.21
5961,0.61,1.83538769866,0.22
5962,0.61,1.65299286377,0.23
5963,0.61,1.44378552607,0.24
5964,0.61,1.22195904199,0.25
5965,0.61,1.00082387678,0.26
5966,0.61,0.792015010712,0.27
5967,0.61,0.60524940299,0.28
5968,0.61,0.447869298918,0.29
5969,0.61,0.324287879015,0.3
5970,0.61,0.235619241058,0.31
5971,0.61,0.179837854428,0.32
5972,0.61,0.152574062381,0.33
5973,0.61,0.148010520736,0.34
5974,0.61,0.159566315907,0.35
5975,0.61,0.180576423728,0.36
5976,0.61,0.205099228482,0.37
5977,0.61,0.228693004952,0.38
5978,0.61,0.248800783045,0.39
5979,0.61,0.264687717874,0.4
5980,0.61,0.277038082601,0.41
5981,0.61,0.287308425443,0.42
5982,0.61,0.296877770139,0.43
5983,0.61,0.306219689533,0.44
5984,0.61,0.314663351912,0.45
5985,0.61,0.321181941782,0.46
5986,0.61,0.326075252689,0.47
5987,0.61,0.332893863952,0.48
5988,0.61,0.34895856017,0.49
5989,0.61,0.383616770349,0.5
5990,0.61,0.445791877957,0.51
5991,0.61,0.542459888179,0.52
5992,0.61,0.677973293897,0.53
5993,0.61,0.853841337736,0.54
5994,0.61,1.06890186831,0.55
5995,0.61,1.32013464732,0.56
5996,0.61,1.6043693312,0.57
5997,0.61,1.92064000656,0.58
5998,0.61,2.2723143832,0.59
5999,0.61,2.66805554305,0.6
6000,0.61,3.12137493396,0.61
6001,0.61,3.64892379268,0.62
6002,0.61,4.26775136527,0.63
6003,0.61,4.99191998145,0.64
6004,0.61,5.82899039793,0.65
6005,0.61,6.77693533364,0.66
6006,0.61,7.82204002185,0.67
6007,0.61,8.93828797822,0.68
6008,0.61,10.0885454965,0.69
6009,0.61,11.2275293017,0.7
6010,0.61,12.3061543973,0.71
6011,0.61,13.2765645411,0.72
6012,0.61,14.0970523932,0.73
6013,0.61,14.7361872073,0.74
6014,0.61,15.1757269214,0.75
6015,0.61,15.4122258967,0.76
6016,0.61,15.4575806735,0.77
6017,0.61,15.3387834461,0.78
6018,0.61,15.0956689139,0.79
6019,0.61,14.7752255734,0.8
6020,0.61,14.4251814636,0.81
6021,0.61,14.089097725,0.82
