,alpha,mu,weight
4906,0.5,0.0,0.56
4907,0.5,0.0,0.57
4908,0.5,0.0,0.58
4909,0.5,0.0,0.59
4910,0.5,0.0,0.6
4911,0.5,0.0,0.61
4912,0.5,0.0,0.62
4913,0.5,0.0,0.63
4914,0.5,0.0,0.64
4915,0.5,0.0,0.65
4916,0.5,0.0,0.66
4917,0.5,0.0,0.67
4918,0.5,0.0,0.68
4919,0.5,0.0,0.69
4920,0.5,0.0,0.7
4921,0.5,0.0,0.71
4922,0.5,0.0,0.72
4923,0.5,0.0,0.73
4924,0.5,0.0,0.74
4925,0.5,0.0,0.75
4926,0.5,0.0,0.76
4927,0.5,0.0,0.77
4928,0.5,0.0,0.78
4929,0.5,0.0,0.79
4930,0.5,0.0,0.8
4931,0.5,0.0189394181038,0.81
4932,0.5,0.0,0.82
4933,0.5,0.0,0.83
4934,0.5,0.0,0.84
4935,0.5,0.0,0.85
4936,0.5,0.0,0.86
4937,0.5,0.0,0.87
4938,0.5,0.0,0.88
4939,0.5,0.0,0.89
4940,0.5,0.0,0.9
4941,0.5,0.0,0.91
4942,0.5,0.0,0.92
4943,0.5,0.0,0.93
4944,0.5,0.0,0.94
4945,0.5,0.0,0.95
4946,0.5,0.0,0.96
4947,0.5,0.0,0.97
4948,0.5,0.0,0.98
4949,0.5,0.0,0.99
4950,0.51,0.0,0.01
4951,0.51,0.0,0.02
4952,0.51,0.0,0.03
4953,0.51,0.0,0.04
4954,0.51,0.0,0.05
4955,0.51,0.0,0.06
4956,0.51,0.0,0.07
4957,0.51,0.0,0.08
4958,0.51,0.0,0.09
4959,0.51,0.0,0.1
4960,0.51,0.0,0.11
4961,0.51,0.0,0.12
4962,0.51,0.0,0.13
4963,0.51,0.0,0.14
4964,0.51,0.0,0.15
4965,0.51,0.0,0.16
4966,0.51,0.0,0.17
4967,0.51,0.0,0.18
4968,0.51,0.0,0.19
4969,0.51,0.0,0.2
4970,0.51,0.0,0.21
4971,0.51,0.0,0.22
4972,0.51,0.0,0.23
4973,0.51,0.0,0.24
4974,0.51,0.0,0.25
4975,0.51,0.0,0.26
4976,0.51,0.0,0.27
4977,0.51,0.0,0.28
4978,0.51,0.0,0.29
4979,0.51,0.0,0.3
4980,0.51,0.0,0.31
4981,0.51,0.0,0.32
4982,0.51,0.0,0.33
4983,0.51,0.0,0.34
4984,0.51,0.0,0.35
4985,0.51,0.0,0.36
4986,0.51,0.0,0.37
4987,0.51,0.0,0.38
4988,0.51,0.0,0.39
4989,0.51,0.0,0.4
4990,0.51,0.0,0.41
4991,0.51,0.0,0.42
4992,0.51,0.0,0.43
4993,0.51,0.0,0.44
4994,0.51,0.0,0.45
4995,0.51,0.0,0.46
4996,0.51,0.0,0.47
4997,0.51,0.0,0.48
4998,0.51,0.0,0.49
4999,0.51,0.0,0.5
5000,0.51,0.0,0.51
5001,0.51,0.0,0.52
5002,0.51,0.0,0.53
5003,0.51,0.0,0.54
5004,0.51,0.0,0.55
5005,0.51,0.0,0.56
5006,0.51,0.0,0.57
5007,0.51,0.0,0.58
5008,0.51,0.0,0.59
5009,0.51,0.0,0.6
5010,0.51,0.0,0.61
5011,0.51,0.0,0.62
5012,0.51,0.0,0.63
5013,0.51,0.0,0.64
5014,0.51,0.0,0.65
5015,0.51,0.0,0.66
5016,0.51,0.0,0.67
5017,0.51,0.0,0.68
5018,0.51,0.0,0.69
5019,0.51,0.0,0.7
5020,0.51,0.0,0.71
5021,0.51,0.0,0.72
5022,0.51,0.0,0.73
5023,0.51,0.0,0.74
5024,0.51,0.0,0.75
5025,0.51,0.0,0.76
5026,0.51,0.0,0.77
5027,0.51,0.0,0.78
5028,0.51,0.0,0.79
5029,0.51,0.0,0.8
5030,0.51,0.0,0.81
5031,0.51,0.0,0.82
5032,0.51,0.0,0.83
5033,0.51,0.0,0.84
5034,0.51,0.0,0.85
5035,0.51,0.0,0.86
5036,0.51,0.0,0.87
5037,0.51,0.0,0.88
5038,0.51,0.0,0.89
5039,0.51,0.0,0.9
5040,0.51,0.0,0.91
5041,0.51,0.0,0.92
5042,0.51,0.0,0.93
5043,0.51,0.0,0.94
5044,0.51,0.0,0.95
5045,0.51,0.0,0.96
5046,0.51,0.0,0.97
5047,0.51,0.0,0.98
5048,0.51,0.0,0.99
5049,0.52,0.0,0.01
5050,0.52,0.0,0.02
5051,0.52,0.0,0.03
5052,0.52,0.0,0.04
5053,0.52,0.0,0.05
5054,0.52,0.0,0.06
5055,0.52,0.0,0.07
5056,0.52,0.0,0.08
5057,0.52,0.0,0.09
5058,0.52,0.0,0.1
5059,0.52,0.0,0.11
5060,0.52,0.0,0.12
5061,0.52,0.0,0.13
5062,0.52,0.0,0.14
5063,0.52,0.0,0.15
5064,0.52,0.0,0.16
5065,0.52,0.0,0.17
5066,0.52,7.29158601518,0.18
5067,0.52,0.0,0.19
5068,0.52,0.0,0.2
5069,0.52,0.0,0.21
5070,0.52,0.0,0.22
5071,0.52,0.0,0.23
5072,0.52,0.0,0.24
5073,0.52,0.0,0.25
5074,0.52,0.0,0.26
5075,0.52,0.0,0.27
5076,0.52,0.0,0.28
5077,0.52,0.0,0.29
5078,0.52,0.0,0.3
5079,0.52,0.0,0.31
5080,0.52,0.0,0.32
5081,0.52,0.0,0.33
5082,0.52,0.0,0.34
5083,0.52,0.0,0.35
5084,0.52,0.0,0.36
5085,0.52,0.0,0.37
5086,0.52,0.0,0.38
5087,0.52,0.0,0.39
5088,0.52,0.0,0.4
5089,0.52,0.0,0.41
5090,0.52,0.0,0.42
5091,0.52,0.0,0.43
5092,0.52,0.0,0.44
5093,0.52,0.0,0.45
5094,0.52,0.0,0.46
5095,0.52,0.0,0.47
5096,0.52,0.0,0.48
5097,0.52,0.0,0.49
5098,0.52,0.0,0.5
5099,0.52,0.0,0.51
5100,0.52,0.0,0.52
5101,0.52,0.0,0.53
5102,0.52,0.0,0.54
5103,0.52,0.0,0.55
5104,0.52,0.0,0.56
5105,0.52,0.0,0.57
5106,0.52,0.0,0.58
5107,0.52,0.0,0.59
5108,0.52,0.0,0.6
5109,0.52,0.0,0.61
5110,0.52,0.0,0.62
5111,0.52,0.0,0.63
5112,0.52,0.0,0.64
5113,0.52,0.0,0.65
5114,0.52,0.0,0.66
5115,0.52,0.0,0.67
5116,0.52,0.0,0.68
5117,0.52,0.0,0.69
5118,0.52,0.0,0.7
5119,0.52,0.0,0.71
5120,0.52,0.0,0.72
5121,0.52,0.0,0.73
5122,0.52,0.0,0.74
5123,0.52,0.0,0.75
5124,0.52,0.0,0.76
5125,0.52,0.0,0.77
5126,0.52,0.0,0.78
5127,0.52,0.0,0.79
5128,0.52,0.0,0.8
5129,0.52,0.0,0.81
5130,0.52,0.0,0.82
5131,0.52,0.0,0.83
5132,0.52,0.0,0.84
5133,0.52,0.0,0.85
5134,0.52,0.0,0.86
5135,0.52,0.0,0.87
5136,0.52,0.0,0.88
5137,0.52,0.0,0.89
5138,0.52,0.0,0.9
5139,0.52,0.0,0.91
5140,0.52,0.0,0.92
5141,0.52,0.0,0.93
5142,0.52,0.0,0.94
5143,0.52,0.0,0.95
5144,0.52,0.0,0.96
5145,0.52,0.0,0.97
5146,0.52,0.0,0.98
5147,0.52,0.0,0.99
5148,0.53,0.0,0.01
5149,0.53,0.0,0.02
5150,0.53,0.0,0.03
5151,0.53,0.0,0.04
5152,0.53,0.0,0.05
5153,0.53,0.0,0.06
5154,0.53,0.0,0.07
5155,0.53,0.0,0.08
5156,0.53,0.0,0.09
5157,0.53,0.0,0.1
5158,0.53,0.0,0.11
5159,0.53,0.0,0.12
5160,0.53,0.0,0.13
5161,0.53,0.0,0.14
5162,0.53,0.0,0.15
5163,0.53,0.0,0.16
5164,0.53,0.0,0.17
5165,0.53,7.29158601518,0.18
5166,0.53,0.0,0.19
5167,0.53,0.0,0.2
5168,0.53,0.0,0.21
5169,0.53,0.0,0.22
5170,0.53,0.0,0.23
5171,0.53,0.0,0.24
5172,0.53,0.0,0.25
5173,0.53,0.0,0.26
5174,0.53,0.0,0.27
5175,0.53,0.0,0.28
5176,0.53,0.0,0.29
5177,0.53,0.0,0.3
5178,0.53,0.0,0.31
5179,0.53,0.0,0.32
5180,0.53,0.0,0.33
5181,0.53,0.0,0.34
5182,0.53,0.0,0.35
5183,0.53,0.0,0.36
5184,0.53,0.0,0.37
5185,0.53,0.0,0.38
5186,0.53,0.0,0.39
5187,0.53,0.0,0.4
5188,0.53,0.0,0.41
5189,0.53,0.0,0.42
5190,0.53,0.0,0.43
5191,0.53,0.0,0.44
5192,0.53,0.0,0.45
5193,0.53,0.0,0.46
5194,0.53,0.0,0.47
5195,0.53,0.0,0.48
5196,0.53,0.0,0.49
5197,0.53,0.0,0.5
5198,0.53,0.0,0.51
5199,0.53,0.0,0.52
5200,0.53,0.0,0.53
5201,0.53,0.0,0.54
5202,0.53,0.0,0.55
5203,0.53,0.0,0.56
5204,0.53,0.0,0.57
5205,0.53,0.0,0.58
5206,0.53,0.0,0.59
5207,0.53,0.0,0.6
5208,0.53,0.0,0.61
5209,0.53,0.0,0.62
5210,0.53,0.0,0.63
5211,0.53,0.0,0.64
5212,0.53,0.0,0.65
5213,0.53,0.0,0.66
5214,0.53,0.0,0.67
5215,0.53,0.0,0.68
5216,0.53,0.0,0.69
5217,0.53,0.0,0.7
5218,0.53,0.0,0.71
5219,0.53,0.0,0.72
5220,0.53,0.0,0.73
5221,0.53,0.0,0.74
5222,0.53,0.0,0.75
5223,0.53,0.0,0.76
5224,0.53,0.0,0.77
5225,0.53,0.0,0.78
5226,0.53,0.0,0.79
5227,0.53,0.0,0.8
5228,0.53,0.0,0.81
5229,0.53,0.0,0.82
5230,0.53,0.0,0.83
5231,0.53,0.0,0.84
5232,0.53,0.0,0.85
5233,0.53,0.0,0.86
5234,0.53,0.0,0.87
5235,0.53,0.0,0.88
5236,0.53,0.0,0.89
5237,0.53,0.0,0.9
5238,0.53,0.0,0.91
5239,0.53,0.0,0.92
5240,0.53,0.0,0.93
5241,0.53,0.0,0.94
5242,0.53,0.0,0.95
5243,0.53,0.0,0.96
5244,0.53,0.0,0.97
5245,0.53,0.0,0.98
5246,0.53,0.0,0.99
5247,0.54,0.0,0.01
5248,0.54,0.0,0.02
5249,0.54,0.0,0.03
5250,0.54,0.0,0.04
5251,0.54,0.0,0.05
5252,0.54,0.0,0.06
5253,0.54,0.0,0.07
5254,0.54,0.0,0.08
5255,0.54,0.0,0.09
5256,0.54,0.0,0.1
5257,0.54,0.0,0.11
5258,0.54,0.0,0.12
5259,0.54,0.0,0.13
5260,0.54,0.0,0.14
5261,0.54,0.0,0.15
5262,0.54,0.0,0.16
5263,0.54,0.0,0.17
5264,0.54,7.29158601518,0.18
5265,0.54,0.0,0.19
5266,0.54,0.0,0.2
5267,0.54,0.0,0.21
5268,0.54,0.0,0.22
5269,0.54,0.0,0.23
5270,0.54,0.0,0.24
5271,0.54,0.0,0.25
5272,0.54,0.0,0.26
5273,0.54,0.0,0.27
5274,0.54,0.0,0.28
5275,0.54,0.0,0.29
5276,0.54,0.0,0.3
5277,0.54,0.0,0.31
5278,0.54,0.0,0.32
5279,0.54,0.0,0.33
5280,0.54,0.0,0.34
5281,0.54,0.0,0.35
5282,0.54,0.0,0.36
5283,0.54,0.0,0.37
5284,0.54,0.0,0.38
5285,0.54,0.0,0.39
5286,0.54,0.0,0.4
5287,0.54,0.0,0.41
5288,0.54,0.0,0.42
5289,0.54,0.0,0.43
5290,0.54,0.0,0.44
5291,0.54,0.0,0.45
5292,0.54,0.0,0.46
5293,0.54,0.0,0.47
5294,0.54,0.0,0.48
5295,0.54,0.0,0.49
5296,0.54,0.0,0.5
5297,0.54,0.0,0.51
5298,0.54,0.0,0.52
5299,0.54,0.0,0.53
5300,0.54,0.0,0.54
5301,0.54,0.0,0.55
5302,0.54,0.0,0.56
5303,0.54,0.0,0.57
5304,0.54,0.0,0.58
5305,0.54,0.0,0.59
5306,0.54,0.0,0.6
5307,0.54,0.0,0.61
5308,0.54,0.0,0.62
5309,0.54,0.0,0.63
5310,0.54,0.0,0.64
5311,0.54,0.0,0.65
5312,0.54,0.0,0.66
5313,0.54,0.0,0.67
5314,0.54,0.0,0.68
5315,0.54,0.0,0.69
5316,0.54,0.0,0.7
5317,0.54,0.0,0.71
5318,0.54,0.0,0.72
5319,0.54,0.0,0.73
5320,0.54,0.0,0.74
5321,0.54,0.0,0.75
5322,0.54,0.0,0.76
5323,0.54,0.0,0.77
5324,0.54,0.0,0.78
5325,0.54,0.0,0.79
5326,0.54,0.0,0.8
5327,0.54,0.0,0.81
5328,0.54,0.0,0.82
5329,0.54,0.0,0.83
5330,0.54,0.0,0.84
5331,0.54,0.0,0.85
5332,0.54,0.0,0.86
5333,0.54,0.0,0.87
5334,0.54,0.0,0.88
5335,0.54,0.0,0.89
5336,0.54,0.0,0.9
5337,0.54,0.0,0.91
5338,0.54,0.0,0.92
5339,0.54,0.0,0.93
5340,0.54,0.0,0.94
5341,0.54,0.0,0.95
5342,0.54,0.0,0.96
5343,0.54,0.0,0.97
5344,0.54,0.0,0.98
5345,0.54,0.0,0.99
5346,0.55,0.0,0.01
5347,0.55,0.0,0.02
5348,0.55,0.0,0.03
5349,0.55,0.0,0.04
5350,0.55,0.0,0.05
5351,0.55,0.0,0.06
5352,0.55,0.0,0.07
5353,0.55,0.0,0.08
5354,0.55,0.0,0.09
5355,0.55,0.0,0.1
5356,0.55,0.0,0.11
5357,0.55,0.0,0.12
5358,0.55,0.0,0.13
5359,0.55,0.0,0.14
5360,0.55,0.0,0.15
5361,0.55,0.0,0.16
5362,0.55,0.0,0.17
5363,0.55,0.0,0.18
5364,0.55,0.0,0.19
5365,0.55,0.0,0.2
5366,0.55,0.0,0.21
5367,0.55,0.0,0.22
5368,0.55,0.0,0.23
5369,0.55,0.0,0.24
5370,0.55,0.0,0.25
5371,0.55,0.0,0.26
5372,0.55,0.0,0.27
5373,0.55,0.0,0.28
5374,0.55,0.0,0.29
5375,0.55,0.0,0.3
5376,0.55,0.0,0.31
5377,0.55,0.0,0.32
5378,0.55,0.0,0.33
5379,0.55,0.0,0.34
5380,0.55,0.0,0.35
5381,0.55,0.0,0.36
5382,0.55,0.0,0.37
5383,0.55,0.0,0.38
5384,0.55,0.0,0.39
5385,0.55,0.0,0.4
5386,0.55,0.0,0.41
5387,0.55,0.0,0.42
5388,0.55,0.0,0.43
5389,0.55,0.0,0.44
5390,0.55,0.0,0.45
5391,0.55,0.0,0.46
5392,0.55,0.0,0.47
5393,0.55,0.0,0.48
5394,0.55,0.0,0.49
5395,0.55,0.0,0.5
5396,0.55,0.0,0.51
5397,0.55,0.0,0.52
5398,0.55,0.0,0.53
5399,0.55,0.0,0.54
5400,0.55,0.0,0.55
5401,0.55,0.0,0.56
5402,0.55,0.0,0.57
5403,0.55,0.0,0.58
5404,0.55,0.0,0.59
5405,0.55,0.0,0.6
5406,0.55,0.0,0.61
5407,0.55,0.0,0.62
5408,0.55,0.0,0.63
5409,0.55,0.0,0.64
5410,0.55,0.0,0.65
5411,0.55,0.0,0.66
5412,0.55,0.0,0.67
5413,0.55,0.0,0.68
5414,0.55,0.0,0.69
5415,0.55,0.0,0.7
5416,0.55,0.0,0.71
5417,0.55,0.0,0.72
5418,0.55,0.0,0.73
5419,0.55,0.0,0.74
5420,0.55,0.0,0.75
5421,0.55,0.0,0.76
5422,0.55,0.0,0.77
5423,0.55,0.0,0.78
5424,0.55,0.0,0.79
5425,0.55,0.0,0.8
5426,0.55,0.0,0.81
5427,0.55,0.0,0.82
5428,0.55,0.0,0.83
5429,0.55,0.0,0.84
5430,0.55,0.0,0.85
5431,0.55,0.0,0.86
5432,0.55,0.0,0.87
5433,0.55,0.0,0.88
5434,0.55,0.0,0.89
5435,0.55,0.0,0.9
5436,0.55,0.0,0.91
5437,0.55,0.0,0.92
5438,0.55,0.0,0.93
5439,0.55,0.0,0.94
5440,0.55,0.0,0.95
5441,0.55,0.0,0.96
5442,0.55,0.0,0.97
5443,0.55,0.0,0.98
5444,0.55,0.0,0.99
5445,0.56,0.0,0.01
5446,0.56,0.0,0.02
5447,0.56,0.0,0.03
5448,0.56,0.0,0.04
5449,0.56,0.0,0.05
5450,0.56,0.0,0.06
5451,0.56,0.0,0.07
5452,0.56,0.0,0.08
5453,0.56,0.0,0.09
5454,0.56,0.0,0.1
5455,0.56,0.0,0.11
5456,0.56,0.0,0.12
5457,0.56,0.0,0.13
5458,0.56,0.0,0.14
5459,0.56,0.0,0.15
5460,0.56,0.0,0.16
5461,0.56,0.0,0.17
5462,0.56,0.0,0.18
5463,0.56,0.0,0.19
5464,0.56,0.0,0.2
5465,0.56,0.0,0.21
5466,0.56,0.0,0.22
5467,0.56,0.0,0.23
5468,0.56,0.0,0.24
5469,0.56,0.0,0.25
5470,0.56,0.0,0.26
5471,0.56,0.0,0.27
5472,0.56,0.0,0.28
5473,0.56,0.0,0.29
5474,0.56,0.0,0.3
5475,0.56,0.0,0.31
5476,0.56,0.0,0.32
5477,0.56,0.0,0.33
5478,0.56,0.0,0.34
5479,0.56,0.0,0.35
5480,0.56,0.0,0.36
5481,0.56,0.0,0.37
5482,0.56,0.0,0.38
5483,0.56,0.0,0.39
5484,0.56,0.0,0.4
5485,0.56,0.0,0.41
5486,0.56,0.0,0.42
5487,0.56,0.0,0.43
5488,0.56,0.0,0.44
5489,0.56,0.0,0.45
5490,0.56,0.0,0.46
5491,0.56,0.0,0.47
5492,0.56,0.0,0.48
5493,0.56,0.0,0.49
5494,0.56,0.0,0.5
5495,0.56,0.0,0.51
5496,0.56,0.0,0.52
5497,0.56,0.0,0.53
5498,0.56,0.0,0.54
5499,0.56,0.0,0.55
5500,0.56,0.0,0.56
5501,0.56,0.0,0.57
5502,0.56,0.0,0.58
5503,0.56,0.0,0.59
5504,0.56,0.0,0.6
5505,0.56,0.0,0.61
5506,0.56,0.0,0.62
5507,0.56,0.0,0.63
5508,0.56,0.0,0.64
5509,0.56,0.0,0.65
5510,0.56,0.0,0.66
5511,0.56,0.0,0.67
5512,0.56,0.0,0.68
5513,0.56,0.0,0.69
5514,0.56,0.0,0.7
5515,0.56,0.0,0.71
5516,0.56,0.0,0.72
5517,0.56,0.0,0.73
5518,0.56,0.0,0.74
5519,0.56,0.0,0.75
5520,0.56,0.0,0.76
5521,0.56,0.0,0.77
5522,0.56,0.0,0.78
5523,0.56,0.0,0.79
5524,0.56,0.0,0.8
5525,0.56,0.0,0.81
5526,0.56,0.0,0.82
5527,0.56,0.0,0.83
5528,0.56,0.0,0.84
5529,0.56,0.0,0.85
5530,0.56,0.0,0.86
5531,0.56,0.0,0.87
5532,0.56,0.0,0.88
5533,0.56,0.0,0.89
5534,0.56,0.0,0.9
5535,0.56,0.0,0.91
5536,0.56,0.0,0.92
5537,0.56,0.0,0.93
5538,0.56,0.0,0.94
5539,0.56,0.0,0.95
5540,0.56,0.0,0.96
5541,0.56,0.0,0.97
5542,0.56,0.0,0.98
5543,0.56,0.0,0.99
5544,0.57,0.0,0.01
5545,0.57,0.0,0.02
5546,0.57,0.0,0.03
5547,0.57,0.0,0.04
5548,0.57,0.0,0.05
5549,0.57,0.0,0.06
5550,0.57,0.0,0.07
5551,0.57,0.0,0.08
5552,0.57,0.0,0.09
5553,0.57,0.0,0.1
5554,0.57,0.0,0.11
5555,0.57,0.0,0.12
5556,0.57,0.0,0.13
5557,0.57,0.0,0.14
5558,0.57,0.0,0.15
5559,0.57,0.0,0.16
5560,0.57,0.0,0.17
5561,0.57,0.0,0.18
5562,0.57,0.0,0.19
5563,0.57,0.0,0.2
5564,0.57,0.0,0.21
5565,0.57,0.0,0.22
5566,0.57,0.0,0.23
5567,0.57,0.0,0.24
5568,0.57,0.0,0.25
5569,0.57,0.0,0.26
5570,0.57,0.0,0.27
5571,0.57,0.0,0.28
5572,0.57,0.0,0.29
5573,0.57,0.0,0.3
5574,0.57,0.0,0.31
5575,0.57,0.0,0.32
5576,0.57,0.0,0.33
5577,0.57,0.0,0.34
5578,0.57,0.0,0.35
5579,0.57,0.0,0.36
5580,0.57,0.0,0.37
5581,0.57,0.0,0.38
5582,0.57,0.0,0.39
5583,0.57,0.0,0.4
5584,0.57,0.0,0.41
5585,0.57,0.0,0.42
5586,0.57,0.0,0.43
5587,0.57,0.0,0.44
5588,0.57,0.0,0.45
5589,0.57,0.0,0.46
5590,0.57,0.0,0.47
5591,0.57,0.0,0.48
5592,0.57,0.0,0.49
5593,0.57,0.0,0.5
5594,0.57,0.0,0.51
5595,0.57,0.0,0.52
5596,0.57,0.0,0.53
5597,0.57,0.0,0.54
5598,0.57,0.0,0.55
5599,0.57,0.0,0.56
5600,0.57,0.0,0.57
5601,0.57,0.0,0.58
5602,0.57,0.0,0.59
5603,0.57,0.0,0.6
5604,0.57,0.0,0.61
5605,0.57,0.0,0.62
5606,0.57,0.0,0.63
5607,0.57,0.0,0.64
5608,0.57,0.0,0.65
5609,0.57,0.0,0.66
5610,0.57,0.0,0.67
5611,0.57,0.0,0.68
5612,0.57,0.0,0.69
5613,0.57,0.0,0.7
5614,0.57,0.0,0.71
5615,0.57,0.0,0.72
5616,0.57,0.0,0.73
5617,0.57,0.0,0.74
5618,0.57,0.0,0.75
5619,0.57,0.0,0.76
5620,0.57,0.0,0.77
5621,0.57,0.0,0.78
5622,0.57,0.0,0.79
5623,0.57,0.0,0.8
5624,0.57,0.0,0.81
5625,0.57,0.0,0.82
5626,0.57,0.0,0.83
5627,0.57,0.0,0.84
5628,0.57,0.0,0.85
5629,0.57,0.0,0.86
5630,0.57,0.0,0.87
5631,0.57,0.0,0.88
5632,0.57,0.0,0.89
5633,0.57,0.0,0.9
5634,0.57,0.0,0.91
5635,0.57,0.0,0.92
5636,0.57,0.0,0.93
5637,0.57,0.0,0.94
5638,0.57,0.0,0.95
5639,0.57,0.0,0.96
5640,0.57,0.0,0.97
5641,0.57,0.0,0.98
5642,0.57,0.0,0.99
5643,0.58,0.0,0.01
5644,0.58,0.0,0.02
5645,0.58,0.0,0.03
5646,0.58,0.0,0.04
5647,0.58,0.0,0.05
5648,0.58,0.0,0.06
5649,0.58,0.0,0.07
5650,0.58,0.0,0.08
5651,0.58,0.0,0.09
5652,0.58,0.0,0.1
5653,0.58,0.0,0.11
5654,0.58,0.0,0.12
5655,0.58,0.0,0.13
5656,0.58,0.0,0.14
5657,0.58,0.0,0.15
5658,0.58,0.0,0.16
5659,0.58,0.0,0.17
5660,0.58,0.0,0.18
5661,0.58,0.0,0.19
5662,0.58,0.0,0.2
5663,0.58,0.0,0.21
5664,0.58,0.0,0.22
5665,0.58,0.0,0.23
5666,0.58,0.0,0.24
5667,0.58,0.0,0.25
5668,0.58,0.0,0.26
5669,0.58,0.0,0.27
5670,0.58,0.0,0.28
5671,0.58,0.0,0.29
5672,0.58,0.0,0.3
5673,0.58,0.0,0.31
5674,0.58,0.0,0.32
5675,0.58,0.0,0.33
5676,0.58,0.0,0.34
5677,0.58,0.0,0.35
5678,0.58,0.0,0.36
5679,0.58,0.0,0.37
5680,0.58,0.0,0.38
5681,0.58,0.0,0.39
5682,0.58,0.0,0.4
5683,0.58,0.0,0.41
5684,0.58,0.0,0.42
5685,0.58,0.0,0.43
5686,0.58,0.0,0.44
5687,0.58,0.0,0.45
5688,0.58,0.0,0.46
5689,0.58,0.0,0.47
5690,0.58,0.0,0.48
5691,0.58,0.0,0.49
5692,0.58,0.0,0.5
5693,0.58,0.0,0.51
5694,0.58,0.0,0.52
5695,0.58,0.0,0.53
5696,0.58,0.0,0.54
5697,0.58,0.0,0.55
5698,0.58,0.0,0.56
5699,0.58,0.0,0.57
5700,0.58,0.0,0.58
5701,0.58,0.0,0.59
5702,0.58,0.0,0.6
5703,0.58,0.0,0.61
5704,0.58,0.0,0.62
5705,0.58,0.0,0.63
5706,0.58,0.0,0.64
5707,0.58,0.0,0.65
5708,0.58,0.0,0.66
5709,0.58,0.0,0.67
5710,0.58,0.0,0.68
5711,0.58,0.0,0.69
5712,0.58,0.0,0.7
5713,0.58,0.0,0.71
5714,0.58,0.0,0.72
5715,0.58,0.0,0.73
5716,0.58,0.0,0.74
5717,0.58,0.0,0.75
5718,0.58,0.0,0.76
5719,0.58,0.0,0.77
5720,0.58,0.0,0.78
5721,0.58,0.0,0.79
5722,0.58,0.0,0.8
5723,0.58,0.0,0.81
5724,0.58,0.0,0.82
5725,0.58,0.0,0.83
5726,0.58,0.0,0.84
5727,0.58,0.0,0.85
5728,0.58,0.0,0.86
5729,0.58,0.0,0.87
5730,0.58,0.0,0.88
5731,0.58,0.0,0.89
5732,0.58,0.0,0.9
5733,0.58,0.0,0.91
5734,0.58,0.0,0.92
5735,0.58,0.0,0.93
5736,0.58,0.0,0.94
5737,0.58,0.0,0.95
5738,0.58,0.0,0.96
5739,0.58,0.0,0.97
5740,0.58,0.0,0.98
5741,0.58,0.0,0.99
5742,0.59,0.0,0.01
5743,0.59,0.0,0.02
5744,0.59,0.0,0.03
5745,0.59,0.0,0.04
5746,0.59,0.0,0.05
5747,0.59,0.0,0.06
5748,0.59,0.0,0.07
5749,0.59,0.0,0.08
5750,0.59,0.0,0.09
5751,0.59,0.0,0.1
5752,0.59,0.0,0.11
5753,0.59,0.0,0.12
5754,0.59,0.0,0.13
5755,0.59,0.0,0.14
5756,0.59,0.0,0.15
5757,0.59,0.0,0.16
5758,0.59,0.0,0.17
5759,0.59,0.0,0.18
5760,0.59,0.0,0.19
5761,0.59,0.0,0.2
5762,0.59,0.0,0.21
5763,0.59,0.0,0.22
5764,0.59,0.0,0.23
5765,0.59,0.0,0.24
5766,0.59,0.0,0.25
5767,0.59,0.0,0.26
5768,0.59,0.0,0.27
5769,0.59,0.0,0.28
5770,0.59,0.0,0.29
5771,0.59,0.0,0.3
5772,0.59,0.0,0.31
5773,0.59,0.0,0.32
5774,0.59,0.0,0.33
5775,0.59,0.0,0.34
5776,0.59,0.0,0.35
5777,0.59,0.0,0.36
5778,0.59,0.0,0.37
5779,0.59,0.0,0.38
5780,0.59,0.0,0.39
5781,0.59,0.0,0.4
5782,0.59,0.0,0.41
5783,0.59,0.0,0.42
5784,0.59,0.0,0.43
5785,0.59,0.0,0.44
5786,0.59,0.0,0.45
5787,0.59,0.0,0.46
5788,0.59,0.0,0.47
5789,0.59,0.0,0.48
5790,0.59,0.0,0.49
5791,0.59,0.0,0.5
5792,0.59,0.0,0.51
5793,0.59,0.0,0.52
5794,0.59,0.0,0.53
5795,0.59,0.0,0.54
5796,0.59,0.0,0.55
5797,0.59,0.0,0.56
5798,0.59,0.0,0.57
5799,0.59,0.0,0.58
5800,0.59,0.0,0.59
5801,0.59,0.0,0.6
5802,0.59,0.0,0.61
5803,0.59,0.0,0.62
5804,0.59,0.0,0.63
5805,0.59,0.0,0.64
5806,0.59,0.0,0.65
5807,0.59,0.0,0.66
5808,0.59,0.0,0.67
5809,0.59,0.0,0.68
5810,0.59,0.0,0.69
5811,0.59,0.0,0.7
5812,0.59,0.0,0.71
5813,0.59,0.0,0.72
5814,0.59,0.0,0.73
5815,0.59,0.0,0.74
5816,0.59,0.0,0.75
5817,0.59,0.0,0.76
5818,0.59,0.0,0.77
5819,0.59,0.0,0.78
5820,0.59,0.0,0.79
5821,0.59,0.0,0.8
5822,0.59,0.0,0.81
5823,0.59,0.0,0.82
5824,0.59,0.0,0.83
5825,0.59,0.0,0.84
5826,0.59,0.0,0.85
5827,0.59,0.0,0.86
5828,0.59,0.0,0.87
5829,0.59,0.0,0.88
5830,0.59,0.0,0.89
5831,0.59,0.0,0.9
5832,0.59,0.0,0.91
5833,0.59,0.0,0.92
5834,0.59,0.0,0.93
5835,0.59,0.0,0.94
5836,0.59,0.0,0.95
