,alpha,mu,weight
1661,0.17,7.57439061987,0.78
1662,0.17,7.93099277797,0.79
1663,0.17,8.12621268542,0.8
1664,0.17,8.18759416707,0.81
1665,0.17,8.19115091421,0.82
1666,0.17,8.25423055981,0.83
1667,0.17,8.5157005565,0.84
1668,0.17,9.10753935853,0.85
1669,0.17,10.1258185368,0.86
1670,0.17,11.6169492327,0.87
1671,0.17,13.5884769662,0.88
1672,0.17,16.0287973134,0.89
1673,0.17,18.9129522279,0.9
1674,0.17,22.1864549672,0.91
1675,0.17,25.7435844785,0.92
1676,0.17,29.4217734957,0.93
1677,0.17,33.0217893162,0.94
1678,0.17,36.3451363264,0.95
1679,0.17,39.2280783268,0.96
1680,0.17,41.5576626326,0.97
1681,0.17,43.2715812797,0.98
1682,0.17,44.3508252808,0.99
1683,0.18,54.6374826951,0.01
1684,0.18,54.2272682347,0.02
1685,0.18,53.5604673668,0.03
1686,0.18,52.6925545078,0.04
1687,0.18,51.6565566513,0.05
1688,0.18,50.4441345257,0.06
1689,0.18,48.9978084168,0.07
1690,0.18,47.2153161766,0.08
1691,0.18,44.9667250481,0.09
1692,0.18,42.1236565313,0.1
1693,0.18,38.5976002698,0.11
1694,0.18,34.3807770318,0.12
1695,0.18,29.5788888686,0.13
1696,0.18,24.421738391,0.14
1697,0.18,19.2386918348,0.15
1698,0.18,14.3963570802,0.16
1699,0.18,10.214399171,0.17
1700,0.18,6.89361271345,0.18
1701,0.18,4.48979277995,0.19
1702,0.18,2.93862991629,0.2
1703,0.18,2.10356424387,0.21
1704,0.18,1.80996141757,0.22
1705,0.18,1.87238681358,0.23
1706,0.18,2.11911546049,0.24
1707,0.18,2.41051314891,0.25
1708,0.18,2.65012878096,0.26
1709,0.18,2.78572763826,0.27
1710,0.18,2.79824150956,0.28
1711,0.18,2.68848690856,0.29
1712,0.18,2.46994403006,0.3
1713,0.18,2.16766243095,0.31
1714,0.18,1.81686592303,0.32
1715,0.18,1.45691175423,0.33
1716,0.18,1.12316515266,0.34
1717,0.18,0.840247903879,0.35
1718,0.18,0.618923492848,0.36
1719,0.18,0.457852411636,0.37
1720,0.18,0.347800783729,0.38
1721,0.18,0.276090634244,0.39
1722,0.18,0.230406937399,0.4
1723,0.18,0.201154241781,0.41
1724,0.18,0.181889932818,0.42
1725,0.18,0.16845624051,0.43
1726,0.18,0.158071278252,0.44
1727,0.18,0.148949887871,0.45
1728,0.18,0.140120926312,0.46
1729,0.18,0.131187638966,0.47
1730,0.18,0.121851904672,0.48
1731,0.18,0.111757556782,0.49
1732,0.18,0.1005960922,0.5
1733,0.18,0.0883123186001,0.51
1734,0.18,0.0757272244259,0.52
1735,0.18,0.0652016634507,0.53
1736,0.18,0.0610153342168,0.54
1737,0.18,0.0693652997967,0.55
1738,0.18,0.0978655287942,0.56
1739,0.18,0.154357619615,0.57
1740,0.18,0.245217085099,0.58
1741,0.18,0.373895600387,0.59
1742,0.18,0.540219382129,0.6
1743,0.18,0.74040296871,0.61
1744,0.18,0.96780615457,0.62
1745,0.18,1.21455234357,0.63
1746,0.18,1.47312223697,0.64
1747,0.18,1.7361835789,0.65
1748,0.18,1.99620568335,0.66
1749,0.18,2.2465689717,0.67
1750,0.18,2.48503124057,0.68
1751,0.18,2.71873860181,0.69
1752,0.18,2.96858587765,0.7
1753,0.18,3.26899390549,0.71
1754,0.18,3.66037359578,0.72
1755,0.18,4.17505203058,0.73
1756,0.18,4.82115598659,0.74
1757,0.18,5.57350526479,0.75
1758,0.18,6.37894285456,0.76
1759,0.18,7.17337774193,0.77
1760,0.18,7.89641405315,0.78
1761,0.18,8.50403014759,0.79
1762,0.18,8.98103312032,0.8
1763,0.18,9.35177039509,0.81
1764,0.18,9.6844827015,0.82
1765,0.18,10.0827905784,0.83
1766,0.18,10.6671646374,0.84
1767,0.18,11.55086254,0.85
1768,0.18,12.8171381354,0.86
1769,0.18,14.5077513236,0.87
1770,0.18,16.6273275275,0.88
1771,0.18,19.1561574879,0.89
1772,0.18,22.0565569493,0.9
1773,0.18,25.2626983379,0.91
1774,0.18,28.6681664311,0.92
1775,0.18,32.1254463477,0.93
1776,0.18,35.461818247,0.94
1777,0.18,38.506044336,0.95
1778,0.18,41.113707254,0.96
1779,0.18,43.1818515102,0.97
1780,0.18,44.6520241429,0.98
1781,0.18,45.5061303213,0.99
1782,0.19,58.1135154265,0.01
1783,0.19,57.3955152216,0.02
1784,0.19,56.3660450043,0.03
1785,0.19,55.0894004556,0.04
1786,0.19,53.6129949427,0.05
1787,0.19,51.9479523506,0.06
1788,0.19,50.0599071084,0.07
1789,0.19,47.8707958998,0.08
1790,0.19,45.2721533999,0.09
1791,0.19,42.1496250032,0.1
1792,0.19,38.4169622971,0.11
1793,0.19,34.0556732918,0.12
1794,0.19,29.1529300196,0.13
1795,0.19,23.9230178444,0.14
1796,0.19,18.6906037768,0.15
1797,0.19,13.8255209341,0.16
1798,0.19,9.64817856945,0.17
1799,0.19,6.3518678977,0.18
1800,0.19,3.98390418909,0.19
1801,0.19,2.47469238062,0.2
1802,0.19,1.68469959232,0.21
1803,0.19,1.44110264543,0.22
1804,0.19,1.5640274547,0.23
1805,0.19,1.88769714495,0.24
1806,0.19,2.27561822737,0.25
1807,0.19,2.62845523941,0.26
1808,0.19,2.88345152916,0.27
1809,0.19,3.00693833471,0.28
1810,0.19,2.98550407806,0.29
1811,0.19,2.82209412337,0.3
1812,0.19,2.53781838066,0.31
1813,0.19,2.17180704474,0.32
1814,0.19,1.77240552957,0.33
1815,0.19,1.38482584408,0.34
1816,0.19,1.04216112878,0.35
1817,0.19,0.76189658542,0.36
1818,0.19,0.547466743147,0.37
1819,0.19,0.392522964302,0.38
1820,0.19,0.285623391372,0.39
1821,0.19,0.214298872756,0.4
1822,0.19,0.167894051133,0.41
1823,0.19,0.138546498579,0.42
1824,0.19,0.120530998711,0.43
1825,0.19,0.109530267469,0.44
1826,0.19,0.102400210718,0.45
1827,0.19,0.0970034303605,0.46
1828,0.19,0.091907293152,0.47
1829,0.19,0.0860144946382,0.48
1830,0.19,0.0786194002886,0.49
1831,0.19,0.0696251246563,0.5
1832,0.19,0.059712917088,0.51
1833,0.19,0.0506069284484,0.52
1834,0.19,0.0453157565362,0.53
1835,0.19,0.0482221998934,0.54
1836,0.19,0.0649446391277,0.55
1837,0.19,0.101804657956,0.56
1838,0.19,0.16467485465,0.57
1839,0.19,0.257543494139,0.58
1840,0.19,0.38152419698,0.59
1841,0.19,0.534533091881,0.6
1842,0.19,0.711515228087,0.61
1843,0.19,0.905170101442,0.62
1844,0.19,1.10734500589,0.63
1845,0.19,1.31056290694,0.64
1846,0.19,1.50851367768,0.65
1847,0.19,1.69590520041,0.66
1848,0.19,1.86956267094,0.67
1849,0.19,2.03279701067,0.68
1850,0.19,2.20089591806,0.69
1851,0.19,2.40569988789,0.7
1852,0.19,2.69462814298,0.71
1853,0.19,3.11833746284,0.72
1854,0.19,3.71187575832,0.73
1855,0.19,4.47872416844,0.74
1856,0.19,5.3875395385,0.75
1857,0.19,6.3819091283,0.76
1858,0.19,7.39661965529,0.77
1859,0.19,8.37145258154,0.78
1860,0.19,9.26265793083,0.79
1861,0.19,10.0536520203,0.8
1862,0.19,10.7635774504,0.81
1863,0.19,11.4496769458,0.82
1864,0.19,12.1991463778,0.83
1865,0.19,13.1127909214,0.84
1866,0.19,14.2850163038,0.85
1867,0.19,15.7856627207,0.86
1868,0.19,17.6499904542,0.87
1869,0.19,19.8795049063,0.88
1870,0.19,22.4497634318,0.89
1871,0.19,25.3153259172,0.9
1872,0.19,28.4049840673,0.91
1873,0.19,31.615758936,0.92
1874,0.19,34.8150730037,0.93
1875,0.19,37.8534108547,0.94
1876,0.19,40.583761797,0.95
1877,0.19,42.8806152774,0.96
1878,0.19,44.6525187695,0.97
1879,0.19,45.8465759182,0.98
1880,0.19,46.4467616351,0.99
1881,0.2,60.4908125132,0.01
1882,0.2,59.4034179336,0.02
1883,0.2,57.9686271622,0.03
1884,0.2,56.2596651562,0.04
1885,0.2,54.3384382866,0.05
1886,0.2,52.2360346589,0.06
1887,0.2,49.9416463357,0.07
1888,0.2,47.4012542839,0.08
1889,0.2,44.5267510539,0.09
1890,0.2,41.215665473,0.1
1891,0.2,37.3808113491,0.11
1892,0.2,32.9881683976,0.12
1893,0.2,28.0995019644,0.13
1894,0.2,22.9072566199,0.14
1895,0.2,17.728166452,0.15
1896,0.2,12.9323223297,0.16
1897,0.2,8.83854005665,0.17
1898,0.2,5.63309806413,0.18
1899,0.2,3.35719180342,0.19
1900,0.2,1.93609418031,0.2
1901,0.2,1.22574252674,0.21
1902,0.2,1.05327507967,0.22
1903,0.2,1.24388278098,0.23
1904,0.2,1.63906119123,0.24
1905,0.2,2.10822694628,0.25
1906,0.2,2.55310634967,0.26
1907,0.2,2.90540463237,0.27
1908,0.2,3.12142514882,0.28
1909,0.2,3.17651495945,0.29
1910,0.2,3.06390000388,0.3
1911,0.2,2.80010580097,0.31
1912,0.2,2.42751612361,0.32
1913,0.2,2.00190990424,0.33
1914,0.2,1.57610528343,0.34
1915,0.2,1.18963226173,0.35
1916,0.2,0.865147920774,0.36
1917,0.2,0.610000329897,0.37
1918,0.2,0.420464403348,0.38
1919,0.2,0.286482834222,0.39
1920,0.2,0.195884790251,0.4
1921,0.2,0.137441495155,0.41
1922,0.2,0.102090161202,0.42
1923,0.2,0.082603124372,0.43
1924,0.2,0.0732077397442,0.44
1925,0.2,0.0694788748413,0.45
1926,0.2,0.0682136140429,0.46
1927,0.2,0.0671898457485,0.47
1928,0.2,0.0649020463969,0.48
1929,0.2,0.0605625676499,0.49
1930,0.2,0.0542789952045,0.5
1931,0.2,0.047223530254,0.51
1932,0.2,0.04172277577,0.52
1933,0.2,0.0412103579589,0.53
1934,0.2,0.0500883926406,0.54
1935,0.2,0.073469698112,0.55
1936,0.2,0.116571194699,0.56
1937,0.2,0.183581370527,0.57
1938,0.2,0.276423923691,0.58
1939,0.2,0.394117150092,0.59
1940,0.2,0.532927359572,0.6
1941,0.2,0.686823934156,0.61
1942,0.2,0.848018856555,0.62
1943,0.2,1.00778573307,0.63
1944,0.2,1.15780223406,0.64
1945,0.2,1.29177862194,0.65
1946,0.2,1.40647198925,0.66
1947,0.2,1.50316513201,0.67
1948,0.2,1.59263297281,0.68
1949,0.2,1.70010815557,0.69
1950,0.2,1.86873300546,0.7
1951,0.2,2.15735194072,0.71
1952,0.2,2.62460180955,0.72
1953,0.2,3.30764217647,0.73
1954,0.2,4.20658670335,0.74
1955,0.2,5.28565649448,0.75
1956,0.2,6.48542291105,0.76
1957,0.2,7.73855930108,0.77
1958,0.2,8.9836499807,0.78
1959,0.2,10.1758614645,0.79
1960,0.2,11.2956794039,0.8
1961,0.2,12.3551217596,0.81
1962,0.2,13.3985531542,0.82
1963,0.2,14.4956667758,0.83
1964,0.2,15.727884972,0.84
1965,0.2,17.1718258927,0.85
1966,0.2,18.8843899789,0.86
1967,0.2,20.8938395976,0.87
1968,0.2,23.1986645427,0.88
1969,0.2,25.7717312028,0.89
1970,0.2,28.5636737497,0.9
1971,0.2,31.5018763195,0.91
1972,0.2,34.4889847823,0.92
1973,0.2,37.4064911885,0.93
1974,0.2,40.124973288,0.94
1975,0.2,42.5186382014,0.95
1976,0.2,44.4797603834,0.96
1977,0.2,45.9291402256,0.97
1978,0.2,46.821007608,0.98
1979,0.2,47.1429590772,0.99
1980,0.21,61.8177423964,0.01
1981,0.21,60.3016040709,0.02
1982,0.21,58.4169128384,0.03
1983,0.21,56.2480441267,0.04
1984,0.21,53.8721778004,0.05
1985,0.21,51.3404200412,0.06
1986,0.21,48.6650529259,0.07
1987,0.21,45.8151018474,0.08
1988,0.21,42.7214669257,0.09
1989,0.21,39.292453986,0.1
1990,0.21,35.4398599786,0.11
1991,0.21,31.1147866229,0.12
1992,0.21,26.3520390543,0.13
1993,0.21,21.3178389043,0.14
1994,0.21,16.3167872109,0.15
1995,0.21,11.7093979257,0.16
1996,0.21,7.80114300115,0.17
1997,0.21,4.76892151242,0.18
1998,0.21,2.64823373384,0.19
1999,0.21,1.35963831025,0.2
2000,0.21,0.756535907481,0.21
2001,0.21,0.667805121051,0.22
2002,0.21,0.924898966124,0.23
2003,0.21,1.37798728602,0.24
2004,0.21,1.90441063273,0.25
2005,0.21,2.41022818526,0.26
2006,0.21,2.82674684761,0.27
2007,0.21,3.10574932017,0.28
2008,0.21,3.21603397151,0.29
2009,0.21,3.14441205767,0.3
2010,0.21,2.90356666263,0.31
2011,0.21,2.53716998528,0.32
2012,0.21,2.10477804816,0.33
2013,0.21,1.66334462679,0.34
2014,0.21,1.25608651733,0.35
2015,0.21,0.908857576151,0.36
2016,0.21,0.63175524486,0.37
2017,0.21,0.423182202258,0.38
2018,0.21,0.274476787912,0.39
2019,0.21,0.174078047207,0.4
2020,0.21,0.110558243662,0.41
2021,0.21,0.0739994456385,0.42
2022,0.21,0.0560488619916,0.43
2023,0.21,0.0498828200733,0.44
2024,0.21,0.0501645987191,0.45
2025,0.21,0.0529559042145,0.46
2026,0.21,0.0555781162675,0.47
2027,0.21,0.0564049365396,0.48
2028,0.21,0.0547420637843,0.49
2029,0.21,0.0509368052017,0.5
2030,0.21,0.0465483081251,0.51
2031,0.21,0.0443421562621,0.52
2032,0.21,0.0480406856775,0.53
2033,0.21,0.0620361004551,0.54
2034,0.21,0.0910414104164,0.55
2035,0.21,0.139411325233,0.56
2036,0.21,0.21002057615,0.57
2037,0.21,0.303192326246,0.58
2038,0.21,0.416282744636,0.59
2039,0.21,0.544269627896,0.6
2040,0.21,0.680413962538,0.61
2041,0.21,0.816421507157,0.62
2042,0.21,0.942480224444,0.63
2043,0.21,1.04836260404,0.64
2044,0.21,1.12640162248,0.65
2045,0.21,1.17449060869,0.66
2046,0.21,1.19913800141,0.67
2047,0.21,1.2201427129,0.68
2048,0.21,1.27440624277,0.69
2049,0.21,1.41694884716,0.7
2050,0.21,1.71540694191,0.71
2051,0.21,2.23341130884,0.72
2052,0.21,3.00927280718,0.73
2053,0.21,4.04183334826,0.74
2054,0.21,5.29282830955,0.75
2055,0.21,6.70021351522,0.76
2056,0.21,8.19423384949,0.77
2057,0.21,9.71145487499,0.78
2058,0.21,11.2046247405,0.79
2059,0.21,12.6496480966,0.8
2060,0.21,14.0498981477,0.81
2061,0.21,15.4361963674,0.82
2062,0.21,16.8611097945,0.83
2063,0.21,18.3880366289,0.84
2064,0.21,20.0775181969,0.85
2065,0.21,21.9745757276,0.86
2066,0.21,24.1005596768,0.87
2067,0.21,26.4507919308,0.88
2068,0.21,28.9963422194,0.89
2069,0.21,31.6864607288,0.9
2070,0.21,34.4496678206,0.91
2071,0.21,37.1951141541,0.92
2072,0.21,39.8170430046,0.93
2073,0.21,42.2033326557,0.94
2074,0.21,44.2467047382,0.95
2075,0.21,45.8558773323,0.96
2076,0.21,46.9641479127,0.97
2077,0.21,47.5341283125,0.98
2078,0.21,47.5586341324,0.99
2079,0.22,62.2093171665,0.01
2080,0.22,60.2119670291,0.02
2081,0.22,57.8352915912,0.03
2082,0.22,55.1780437256,0.04
2083,0.22,52.3344129122,0.05
2084,0.22,49.3757226764,0.06
2085,0.22,46.3363351843,0.07
2086,0.22,43.2064602724,0.08
2087,0.22,39.9338451092,0.09
2088,0.22,36.4361126034,0.1
2089,0.22,32.6249556208,0.11
2090,0.22,28.4416177565,0.12
2091,0.22,23.9015615263,0.13
2092,0.22,19.1465777667,0.14
2093,0.22,14.4601836904,0.15
2094,0.22,10.1761882203,0.16
2095,0.22,6.57220448372,0.17
2096,0.22,3.80709864477,0.18
2097,0.22,1.9073315742,0.19
2098,0.22,0.79133918059,0.2
2099,0.22,0.31494842225,0.21
2100,0.22,0.313199240333,0.22
2101,0.22,0.626863672759,0.23
2102,0.22,1.11683276056,0.24
2103,0.22,1.67037901388,0.25
2104,0.22,2.20088703418,0.26
2105,0.22,2.64359906817,0.27
2106,0.22,2.9508681204,0.28
2107,0.22,3.0899685078,0.29
2108,0.22,3.04610121632,0.3
2109,0.22,2.83072857481,0.31
2110,0.22,2.48520830551,0.32
2111,0.22,2.0678751012,0.33
2112,0.22,1.63593722934,0.34
2113,0.22,1.23338011486,0.35
2114,0.22,0.887280473359,0.36
2115,0.22,0.609287896996,0.37
2116,0.22,0.39930963797,0.38
2117,0.22,0.249897861524,0.39
2118,0.22,0.150203619453,0.4
2119,0.22,0.0888623738859,0.41
2120,0.22,0.0555366105031,0.42
2121,0.22,0.0413679656103,0.43
2122,0.22,0.039108306256,0.44
2123,0.22,0.0430710696691,0.45
2124,0.22,0.0490524008513,0.46
2125,0.22,0.054274392794,0.47
2126,0.22,0.0571934735824,0.48
2127,0.22,0.0573195185087,0.49
2128,0.22,0.0552791550158,0.5
2129,0.22,0.0530022485773,0.51
2130,0.22,0.0536244835223,0.52
2131,0.22,0.0610931742203,0.53
2132,0.22,0.0797854624196,0.54
2133,0.22,0.114098706568,0.55
2134,0.22,0.16772858144,0.56
2135,0.22,0.24265512768,0.57
2136,0.22,0.338196946547,0.58
2137,0.22,0.450695394276,0.59
2138,0.22,0.574380455863,0.6
2139,0.22,0.702103010528,0.61
2140,0.22,0.824882965747,0.62
2141,0.22,0.931188462602,0.63
2142,0.22,1.00791622419,0.64
2143,0.22,1.0448620822,0.65
2144,0.22,1.04017544697,0.66
2145,0.22,1.00540305645,0.67
2146,0.22,0.969781087347,0.68
2147,0.22,0.982211629958,0.69
2148,0.22,1.10883679627,0.7
2149,0.22,1.42404179071,0.71
2150,0.22,1.99446582864,0.72
2151,0.22,2.85938837965,0.73
2152,0.22,4.01752283961,0.74
2153,0.22,5.42963329984,0.75
2154,0.22,7.03207253129,0.76
2155,0.22,8.75310507063,0.77
2156,0.22,10.5270525237,0.78
2157,0.22,12.3033404734,0.79
2158,0.22,14.0521709498,0.8
2159,0.22,15.7675608986,0.81
2160,0.22,17.4670152587,0.82
2161,0.22,19.1872248395,0.83
2162,0.22,20.9755467067,0.84
2163,0.22,22.8784091223,0.85
2164,0.22,24.9301149386,0.86
2165,0.22,27.1452457439,0.87
2166,0.22,29.5156156728,0.88
2167,0.22,32.0107087234,0.89
2168,0.22,34.5796072206,0.9
2169,0.22,37.1532024668,0.91
2170,0.22,39.6471888937,0.92
2171,0.22,41.9670705609,0.93
2172,0.22,44.0155956427,0.94
2173,0.22,45.7017108682,0.95
2174,0.22,46.9493288762,0.96
2175,0.22,47.7042881497,0.97
2176,0.22,47.9385975723,0.98
2177,0.22,47.6517925211,0.99
2178,0.23,61.8265074718,0.01
2179,0.23,59.3068627582,0.02
2180,0.23,56.404103901,0.03
2181,0.23,53.2349833744,0.04
2182,0.23,49.9131881818,0.05
2183,0.23,46.5309403838,0.06
2184,0.23,43.1435842683,0.07
2185,0.23,39.7600830013,0.08
2186,0.23,36.3420708841,0.09
2187,0.23,32.8140996017,0.1
2188,0.23,29.0877596123,0.11
2189,0.23,25.0996703068,0.12
2190,0.23,20.8586195943,0.13
2191,0.23,16.4919600104,0.14
2192,0.23,12.2473954513,0.15
2193,0.23,8.41235082687,0.16
2194,0.23,5.22296629632,0.17
2195,0.23,2.81083508917,0.18
2196,0.23,1.18957595856,0.19
2197,0.23,0.277279856114,0.2
2198,0.23,-0.0625072898905,0.21
2199,0.23,0.0172567316795,0.22
2200,0.23,0.370985626294,0.23
2201,0.23,0.872871157539,0.24
2202,0.23,1.4221503637,0.25
2203,0.23,1.94201353644,0.26
2204,0.23,2.37502609784,0.27
2205,0.23,2.67832878645,0.28
2206,0.23,2.82204131988,0.29
2207,0.23,2.7934288755,0.3
2208,0.23,2.60400106327,0.31
2209,0.23,2.29097759333,0.32
2210,0.23,1.90746044458,0.33
2211,0.23,1.5070781588,0.34
2212,0.23,1.13188949898,0.35
2213,0.23,0.808508633148,0.36
2214,0.23,0.54896394001,0.37
2215,0.23,0.353894296006,0.38
2216,0.23,0.216681952926,0.39
2217,0.23,0.12712531425,0.4
2218,0.23,0.0741231199342,0.41
2219,0.23,0.0473922402344,0.42
2220,0.23,0.0382193119672,0.43
2221,0.23,0.0396134555259,0.44
2222,0.23,0.0461579996684,0.45
2223,0.23,0.0538655479465,0.46
2224,0.23,0.060151982471,0.47
2225,0.23,0.0637490268837,0.48
2226,0.23,0.0644903649497,0.49
2227,0.23,0.0633129276116,0.5
2228,0.23,0.0624897963054,0.51
2229,0.23,0.0654980267773,0.52
2230,0.23,0.0764867008952,0.53
2231,0.23,0.0997823016328,0.54
2232,0.23,0.13945271091,0.55
2233,0.23,0.198682366763,0.56
2234,0.23,0.279004161313,0.57
2235,0.23,0.379458235355,0.58
2236,0.23,0.496217753974,0.59
2237,0.23,0.623515489723,0.6
2238,0.23,0.754220058377,0.61
2239,0.23,0.878485053727,0.62
2240,0.23,0.982447187999,0.63
2241,0.23,1.04962653225,0.64
2242,0.23,1.06653860071,0.65
2243,0.23,1.03060337967,0.66
2244,0.23,0.957291198731,0.67
2245,0.23,0.884089608591,0.68
2246,0.23,0.870309607186,0.69
2247,0.23,0.991380492317,0.7
2248,0.23,1.32705285772,0.71
2249,0.23,1.94612883105,0.72
2250,0.23,2.88904273987,0.73
2251,0.23,4.15525024981,0.74
2252,0.23,5.70582318277,0.75
2253,0.23,7.47689671281,0.76
2254,0.23,9.39590767424,0.77
2255,0.23,11.395181286,0.78
2256,0.23,13.4205277048,0.79
2257,0.23,15.4361462481,0.8
2258,0.23,17.4269015938,0.81
2259,0.23,19.3979704654,0.82
2260,0.23,21.3718836824,0.83
2261,0.23,23.3821276081,0.84
2262,0.23,25.4628545347,0.85
2263,0.23,27.638616151,0.86
2264,0.23,29.9172795774,0.87
2265,0.23,32.2867035583,0.88
2266,0.23,34.7145144118,0.89
2267,0.23,37.1498179549,0.9
2268,0.23,39.5260289074,0.91
2269,0.23,41.7647847617,0.92
2270,0.23,43.781290257,0.93
2271,0.23,45.4910764241,0.94
2272,0.23,46.8174669277,0.95
2273,0.23,47.6986059581,0.96
2274,0.23,48.0929980175,0.97
2275,0.23,47.9830203642,0.98
2276,0.23,47.3763514679,0.99
2277,0.24,60.8581368725,0.01
2278,0.24,57.7903935948,0.02
2279,0.24,54.340382689,0.03
2280,0.24,50.646874486,0.04
2281,0.24,46.8463030032,0.05
2282,0.24,43.0531941385,0.06
2283,0.24,39.3430163754,0.07
2284,0.24,35.7406615346,0.08
2285,0.24,32.2181282932,0.09
2286,0.24,28.7040605207,0.1
2287,0.24,25.1091871398,0.11
2288,0.24,21.3688478577,0.12
2289,0.24,17.4914975815,0.13
2290,0.24,13.592322489,0.14
2291,0.24,9.8778258679,0.15
2292,0.24,6.5770749866,0.16
2293,0.24,3.87460882404,0.17
2294,0.24,1.86858852829,0.18
2295,0.24,0.557910646918,0.19
2296,0.24,-0.138176789825,0.2
2297,0.24,-0.344528481585,0.21
2298,0.24,-0.197010717259,0.22
2299,0.24,0.17643777971,0.23
2300,0.24,0.665572528989,0.24
2301,0.24,1.18294470242,0.25
2302,0.24,1.6629493204,0.26
2303,0.24,2.05767860529,0.27
2304,0.24,2.33203892672,0.28
2305,0.24,2.46178957886,0.29
2306,0.24,2.43796407859,0.3
2307,0.24,2.27247613417,0.31
2308,0.24,1.99805650302,0.32
2309,0.24,1.66049170508,0.33
2310,0.24,1.30680059398,0.34
2311,0.24,0.975165756341,0.35
2312,0.24,0.690434156515,0.36
2313,0.24,0.463898548199,0.37
2314,0.24,0.296118741835,0.38
2315,0.24,0.18080696854,0.39
2316,0.24,0.108215627516,0.4
2317,0.24,0.0676705491621,0.41
2318,0.24,0.0494086944185,0.42
2319,0.24,0.0454324978126,0.43
2320,0.24,0.04957060962,0.44
2321,0.24,0.0571719057754,0.45
2322,0.24,0.0648366099867,0.46
2323,0.24,0.0704335465757,0.47
2324,0.24,0.073143619491,0.48
2325,0.24,0.0732517416834,0.49
2326,0.24,0.0720645666682,0.5
2327,0.24,0.0721342083271,0.51
2328,0.24,0.0772032193202,0.52
2329,0.24,0.0915439792868,0.53
2330,0.24,0.119337719331,0.54
2331,0.24,0.164270405411,0.55
2332,0.24,0.22915587385,0.56
2333,0.24,0.315479251056,0.57
2334,0.24,0.422709891391,0.58
2335,0.24,0.547914846653,0.59
2336,0.24,0.686288298941,0.6
2337,0.24,0.831193852122,0.61
2338,0.24,0.971993091524,0.62
2339,0.24,1.09243062444,0.63
2340,0.24,1.17245743279,0.64
2341,0.24,1.19472662995,0.65
2342,0.24,1.15465100119,0.66
2343,0.24,1.06974143717,0.67
2344,0.24,0.98321763121,0.68
2345,0.24,0.961928012856,0.69
2346,0.24,1.0882655754,0.7
2347,0.24,1.44639619216,0.71
2348,0.24,2.10657846349,0.72
2349,0.24,3.11013621887,0.73
2350,0.24,4.45867438826,0.74
2351,0.24,6.11510467156,0.75
2352,0.24,8.01692826001,0.76
2353,0.24,10.0922159844,0.77
2354,0.24,12.2722024968,0.78
2355,0.24,14.4994685657,0.79
2356,0.24,16.7325943965,0.8
2357,0.24,18.9482221384,0.81
2358,0.24,21.1409004026,0.82
2359,0.24,23.3210959013,0.83
2360,0.24,25.5103871689,0.84
2361,0.24,27.7320576444,0.85
2362,0.24,30.0016232749,0.86
2363,0.24,32.3202189104,0.87
2364,0.24,34.6712274303,0.88
2365,0.24,37.0197987118,0.89
2366,0.24,39.314541424,0.9
2367,0.24,41.4907600381,0.91
2368,0.24,43.4749411668,0.92
2369,0.24,45.1903622265,0.93
2370,0.24,46.5635094272,0.94
2371,0.24,47.5306254978,0.95
2372,0.24,48.0434918969,0.96
2373,0.24,48.0737040813,0.97
2374,0.24,47.61519439,0.98
2375,0.24,46.6852766256,0.99
2376,0.25,59.5046031566,0.01
2377,0.25,55.8811942162,0.02
2378,0.25,51.87923194,0.03
2379,0.25,47.66407164,0.04
2380,0.25,43.3991289545,0.05
2381,0.25,39.2236413047,0.06
2382,0.25,35.2327504909,0.07
2383,0.25,31.4635987409,0.08
2384,0.25,27.8936427349,0.09
2385,0.25,24.4520189698,0.1
2386,0.25,21.0467339,0.11
2387,0.25,17.6115899245,0.12
2388,0.25,14.1521093707,0.13
2389,0.25,10.766174633,0.14
2390,0.25,7.61839774266,0.15
2391,0.25,4.87942425789,0.16
2392,0.25,2.68093817316,0.17
2393,0.25,1.08599194534,0.18
2394,0.25,0.0799853140837,0.19
2395,0.25,-0.413881883205,0.2
2396,0.25,-0.505889877429,0.21
2397,0.25,-0.3121654456,0.22
2398,0.25,0.0588373662322,0.23
2399,0.25,0.513529857374,0.24
2400,0.25,0.977884777082,0.25
2401,0.25,1.39757591209,0.26
2402,0.25,1.73477383697,0.27
2403,0.25,1.96333763027,0.28
2404,0.25,2.06599860452,0.29
2405,0.25,2.03828882859,0.3
2406,0.25,1.89267678781,0.31
2407,0.25,1.65750859635,0.32
2408,0.25,1.37065040456,0.33
2409,0.25,1.07116711939,0.34
2410,0.25,0.791879567261,0.35
2411,0.25,0.554725482554,0.36
2412,0.25,0.36946506069,0.37
2413,0.25,0.236050079659,0.38
2414,0.25,0.148093208225,0.39
2415,0.25,0.0960243127747,0.4
2416,0.25,0.0697016628066,0.41
2417,0.25,0.0602689951638,0.42
2418,0.25,0.0608826867227,0.43
2419,0.25,0.0665505209087,0.44
2420,0.25,0.0736575623126,0.45
2421,0.25,0.0796207600784,0.46
2422,0.25,0.0829498430493,0.47
2423,0.25,0.0833897330572,0.48
2424,0.25,0.0817808256343,0.49
2425,0.25,0.0798834442211,0.5
2426,0.25,0.0804897991751,0.51
2427,0.25,0.0874285375767,0.52
2428,0.25,0.104900632743,0.53
2429,0.25,0.136802197974,0.54
2430,0.25,0.186405345687,0.55
2431,0.25,0.256308411285,0.56
2432,0.25,0.348312793531,0.57
2433,0.25,0.462992049468,0.58
