"","Method","Sequence","MSE"
"235","Cubic-ALM",35,1.18398574605513
"236","Cubic-ALM",36,1.1140275002275
"237","Cubic-ALM",37,1.05498033915489
"238","Cubic-ALM",38,1.00881684522358
"239","Cubic-ALM",39,0.948685464707606
"240","Cubic-ALM",40,0.910312927712636
"241","Cubic-ALC",1,164329.201912451
"242","Cubic-ALC",2,136.656451724027
"243","Cubic-ALC",3,31.3034501383869
"244","Cubic-ALC",4,16.890537584647
"245","Cubic-ALC",5,13.5739006312369
"246","Cubic-ALC",6,12.2135520189579
"247","Cubic-ALC",7,10.9817775306283
"248","Cubic-ALC",8,9.9117374195225
"249","Cubic-ALC",9,9.43222782772563
"250","Cubic-ALC",10,9.15092657311139
"251","Cubic-ALC",11,8.64301278234458
"252","Cubic-ALC",12,8.49717985342768
"253","Cubic-ALC",13,8.13801061145185
"254","Cubic-ALC",14,8.01885045043555
"255","Cubic-ALC",15,7.81576101520547
"256","Cubic-ALC",16,7.73887211090605
"257","Cubic-ALC",17,7.66519629019616
"258","Cubic-ALC",18,7.44353946862682
"259","Cubic-ALC",19,7.30002568950431
"260","Cubic-ALC",20,7.26823560907335
"261","Cubic-ALC",21,7.19216793425945
"262","Cubic-ALC",22,7.18651282695317
"263","Cubic-ALC",23,7.18968288631477
"264","Cubic-ALC",24,7.16384877865089
"265","Cubic-ALC",25,7.11566774014096
"266","Cubic-ALC",26,7.1144766774884
"267","Cubic-ALC",27,7.11207929214626
"268","Cubic-ALC",28,7.10906592368098
"269","Cubic-ALC",29,7.08111509079052
"270","Cubic-ALC",30,7.00571954331543
"271","Cubic-ALC",31,7.0020295725859
"272","Cubic-ALC",32,7.00320724004464
"273","Cubic-ALC",33,6.96041928989487
"274","Cubic-ALC",34,6.96132528372221
"275","Cubic-ALC",35,6.87040688003015
"276","Cubic-ALC",36,6.86816209596467
"277","Cubic-ALC",37,6.8662313826882
"278","Cubic-ALC",38,6.86711273448529
"279","Cubic-ALC",39,6.86238358688422
"280","Cubic-ALC",40,6.86190864079804
"281","Tree-ALM",1,42.2363434044322
"282","Tree-ALM",2,20.8835076183991
"283","Tree-ALM",3,13.1496038088499
"284","Tree-ALM",4,9.83037467665559
"285","Tree-ALM",5,8.16437620696506
"286","Tree-ALM",6,6.97995492445564
"287","Tree-ALM",7,6.31133225052616
"288","Tree-ALM",8,5.67450300481881
"289","Tree-ALM",9,5.38530346385044
"290","Tree-ALM",10,5.14676893718012
"291","Tree-ALM",11,4.87311027267333
"292","Tree-ALM",12,4.73875224011535
"293","Tree-ALM",13,4.58740301964585
"294","Tree-ALM",14,4.46730154156626
"295","Tree-ALM",15,4.36020714351879
"296","Tree-ALM",16,4.29528811301622
"297","Tree-ALM",17,4.24123095795328
"298","Tree-ALM",18,4.19332301849459
"299","Tree-ALM",19,4.14981679449158
"300","Tree-ALM",20,4.10550710619085
"301","Tree-ALM",21,3.09879533296774
"302","Tree-ALM",22,2.75361373828204
"303","Tree-ALM",23,2.55252789073178
"304","Tree-ALM",24,2.40837054324642
"305","Tree-ALM",25,2.37262215297955
"306","Tree-ALM",26,2.2239520781939
"307","Tree-ALM",27,2.13731501724833
"308","Tree-ALM",28,2.04772624828674
"309","Tree-ALM",29,1.9836546342291
"310","Tree-ALM",30,1.86230456072399
"311","Tree-ALM",31,1.86298245481347
"312","Tree-ALM",32,1.82333950413825
"313","Tree-ALM",33,1.76171704388114
"314","Tree-ALM",34,1.70471448747006
"315","Tree-ALM",35,1.71474889249953
"316","Tree-ALM",36,1.64702702611743
