"","Method","Sequence","MSE"
"195","Quadratic-Thompson",35,0.744625159299684
"196","Quadratic-Thompson",36,0.738420929813253
"197","Quadratic-Thompson",37,0.732637006925791
"198","Quadratic-Thompson",38,0.731685534248478
"199","Quadratic-Thompson",39,0.732542601125021
"200","Quadratic-Thompson",40,0.716863610154009
"201","Cubic-UCB",1,3.7962585056006
"202","Cubic-UCB",2,2.73888369549378
"203","Cubic-UCB",3,1.40539960470083
"204","Cubic-UCB",4,1.08765845661212
"205","Cubic-UCB",5,0.850945939399428
"206","Cubic-UCB",6,0.697942238927674
"207","Cubic-UCB",7,0.648220526734901
"208","Cubic-UCB",8,0.64976977705491
"209","Cubic-UCB",9,0.533681359492066
"210","Cubic-UCB",10,0.531841676905071
"211","Cubic-UCB",11,0.524778397574992
"212","Cubic-UCB",12,0.594829479119999
"213","Cubic-UCB",13,0.562075363187355
"214","Cubic-UCB",14,0.46844759022166
"215","Cubic-UCB",15,0.619029713073154
"216","Cubic-UCB",16,0.485297346934279
"217","Cubic-UCB",17,0.506459467032233
"218","Cubic-UCB",18,0.472262100398942
"219","Cubic-UCB",19,0.534698479916796
"220","Cubic-UCB",20,0.464941738256501
"221","Cubic-UCB",21,0.442363636313025
"222","Cubic-UCB",22,0.441015306914863
"223","Cubic-UCB",23,0.432939610800515
"224","Cubic-UCB",24,0.421902864486299
"225","Cubic-UCB",25,0.461465597963157
"226","Cubic-UCB",26,0.440920612324137
"227","Cubic-UCB",27,0.433798383747093
"228","Cubic-UCB",28,0.405672561097844
"229","Cubic-UCB",29,0.420903833481937
"230","Cubic-UCB",30,0.443898190983877
"231","Cubic-UCB",31,0.430564944858812
"232","Cubic-UCB",32,0.414663320168012
"233","Cubic-UCB",33,0.41206927897417
"234","Cubic-UCB",34,0.427973365335397
"235","Cubic-UCB",35,0.418168331292705
"236","Cubic-UCB",36,0.424841386861845
"237","Cubic-UCB",37,0.409195547101746
"238","Cubic-UCB",38,0.412907307333952
"239","Cubic-UCB",39,0.409486070758884
"240","Cubic-UCB",40,0.426917437333752
"241","Cubic-Thompson",1,2.84711245664093
"242","Cubic-Thompson",2,2.25864510765544
"243","Cubic-Thompson",3,1.54966017180466
"244","Cubic-Thompson",4,1.33427731515024
"245","Cubic-Thompson",5,1.21218581568561
"246","Cubic-Thompson",6,1.12427956379806
"247","Cubic-Thompson",7,0.838940041381067
"248","Cubic-Thompson",8,0.759991014805334
"249","Cubic-Thompson",9,0.72405123986957
"250","Cubic-Thompson",10,0.706261766491722
"251","Cubic-Thompson",11,0.709652874578976
"252","Cubic-Thompson",12,0.741667175765365
"253","Cubic-Thompson",13,0.748455019929035
"254","Cubic-Thompson",14,0.679053589703945
"255","Cubic-Thompson",15,0.729373841415506
"256","Cubic-Thompson",16,0.603306715087246
"257","Cubic-Thompson",17,0.686564077509569
"258","Cubic-Thompson",18,0.608929457882286
"259","Cubic-Thompson",19,0.570751675981021
"260","Cubic-Thompson",20,0.60956281326388
"261","Cubic-Thompson",21,0.582093727399283
"262","Cubic-Thompson",22,0.598543697383452
"263","Cubic-Thompson",23,0.632560296179622
"264","Cubic-Thompson",24,0.50840616578642
"265","Cubic-Thompson",25,0.53408520509066
"266","Cubic-Thompson",26,0.494165421761616
"267","Cubic-Thompson",27,0.49706250633567
"268","Cubic-Thompson",28,0.504227586123659
"269","Cubic-Thompson",29,0.510371502306
"270","Cubic-Thompson",30,0.520906695886816
"271","Cubic-Thompson",31,0.476431933875634
"272","Cubic-Thompson",32,0.5468120200174
"273","Cubic-Thompson",33,0.461128415741537
"274","Cubic-Thompson",34,0.50756124388253
"275","Cubic-Thompson",35,0.495143454293544
"276","Cubic-Thompson",36,0.499425266244072
"277","Cubic-Thompson",37,0.507741609787948
"278","Cubic-Thompson",38,0.505316427690193
"279","Cubic-Thompson",39,0.508902652369181
"280","Cubic-Thompson",40,0.50218997770215
"281","Tree-UCB",1,2.31882143292534
"282","Tree-UCB",2,2.69941518734714
"283","Tree-UCB",3,2.21791644463646
"284","Tree-UCB",4,2.40465080001719
"285","Tree-UCB",5,2.21150713954071
"286","Tree-UCB",6,2.58293213792426
"287","Tree-UCB",7,2.54454081707898
"288","Tree-UCB",8,2.82103858961471
"289","Tree-UCB",9,2.21480507383483
"290","Tree-UCB",10,2.49703956958018
"291","Tree-UCB",11,2.53379548650163
"292","Tree-UCB",12,2.29846380934329
"293","Tree-UCB",13,2.53644546351171
"294","Tree-UCB",14,2.52990370441062
"295","Tree-UCB",15,2.57296240055667
"296","Tree-UCB",16,2.57893414112457
"297","Tree-UCB",17,2.57461739571491
"298","Tree-UCB",18,2.40527803097844
"299","Tree-UCB",19,2.53325619331308
"300","Tree-UCB",20,2.5307092098553
"301","Tree-UCB",21,1.58324439593031
"302","Tree-UCB",22,1.48414166793328
"303","Tree-UCB",23,1.55570889946215
"304","Tree-UCB",24,1.51060668499858
"305","Tree-UCB",25,1.5223509570921
"306","Tree-UCB",26,1.5969043610569
"307","Tree-UCB",27,1.69468817404489
"308","Tree-UCB",28,1.81367872555205
"309","Tree-UCB",29,1.69190155246644
"310","Tree-UCB",30,1.85063313553859
"311","Tree-UCB",31,1.79665192030937
"312","Tree-UCB",32,1.8121487242884
"313","Tree-UCB",33,1.90659107319602
"314","Tree-UCB",34,1.86300054070087
"315","Tree-UCB",35,1.86396469519991
"316","Tree-UCB",36,1.7514061932095
"317","Tree-UCB",37,1.67668008138144
"318","Tree-UCB",38,1.75411825483717
"319","Tree-UCB",39,1.71050204360201
"320","Tree-UCB",40,1.57995729336645
"321","Tree-Thompson",1,2.44926818867809
"322","Tree-Thompson",2,2.35293113087296
"323","Tree-Thompson",3,2.90272932696712
"324","Tree-Thompson",4,2.59972093560386
"325","Tree-Thompson",5,2.60542192246971
"326","Tree-Thompson",6,2.48044354420517
"327","Tree-Thompson",7,2.54754621344347
"328","Tree-Thompson",8,2.52190756363208
"329","Tree-Thompson",9,2.38514140356201
"330","Tree-Thompson",10,2.62624883800684
"331","Tree-Thompson",11,2.49925641115746
"332","Tree-Thompson",12,2.28876525355784
"333","Tree-Thompson",13,2.53646943411697
"334","Tree-Thompson",14,2.74062575314473
"335","Tree-Thompson",15,2.50562300543798
"336","Tree-Thompson",16,2.31239312084926
"337","Tree-Thompson",17,2.53711945679766
"338","Tree-Thompson",18,2.61153102080282
"339","Tree-Thompson",19,2.15526790890674
"340","Tree-Thompson",20,2.40138043527161
"341","Tree-Thompson",21,1.51947464804222
"342","Tree-Thompson",22,1.57587449576431
"343","Tree-Thompson",23,1.28830053683291
"344","Tree-Thompson",24,1.37340644865066
"345","Tree-Thompson",25,1.39351450544332
"346","Tree-Thompson",26,1.37395163015644
"347","Tree-Thompson",27,1.43455674843877
"348","Tree-Thompson",28,1.21367067752995
"349","Tree-Thompson",29,1.3657919184475
"350","Tree-Thompson",30,1.23686662596043
"351","Tree-Thompson",31,1.09566958732311
"352","Tree-Thompson",32,1.25598322138022
"353","Tree-Thompson",33,1.15354645834223
"354","Tree-Thompson",34,1.08606355413855
"355","Tree-Thompson",35,1.20849811274741
"356","Tree-Thompson",36,1.08783914297385
"357","Tree-Thompson",37,1.11944728383063
"358","Tree-Thompson",38,1.16031824096282
"359","Tree-Thompson",39,1.14746994415103
"360","Tree-Thompson",40,1.09861397914913
"361","GP-UCB",1,2.32233025861133
"362","GP-UCB",2,2.14468461379071
"363","GP-UCB",3,1.98851217248272
"364","GP-UCB",4,1.96519549242449
"365","GP-UCB",5,1.89322322217345
"366","GP-UCB",6,1.83781633552207
"367","GP-UCB",7,1.84229006033119
"368","GP-UCB",8,1.79316414239377
"369","GP-UCB",9,1.77402803999576
"370","GP-UCB",10,1.71632823143949
"371","GP-UCB",11,1.67209808102311
"372","GP-UCB",12,1.69171115403465
"373","GP-UCB",13,1.70053580092276
"374","GP-UCB",14,1.66797163401253
"375","GP-UCB",15,1.69175455254375
"376","GP-UCB",16,1.66980263564293
"377","GP-UCB",17,1.64516390093527
"378","GP-UCB",18,1.65502890235293
"379","GP-UCB",19,1.62461994103941
"380","GP-UCB",20,1.60546135910378
"381","GP-UCB",21,1.58676742902933
"382","GP-UCB",22,1.60645842470561
"383","GP-UCB",23,1.63861567042317
"384","GP-UCB",24,1.57394471881249
"385","GP-UCB",25,1.58305659142472
"386","GP-UCB",26,1.54171736716604
"387","GP-UCB",27,1.54464211503209
"388","GP-UCB",28,1.54654473891998
"389","GP-UCB",29,1.52736620782131
"390","GP-UCB",30,1.52813722274216
"391","GP-UCB",31,1.4870800836854
"392","GP-UCB",32,1.50885346236683
"393","GP-UCB",33,1.46901714100586
"394","GP-UCB",34,1.48946557833047
"395","GP-UCB",35,1.48079736097469
"396","GP-UCB",36,1.45971298907461
"397","GP-UCB",37,1.46093983136342
"398","GP-UCB",38,1.44201805081264
"399","GP-UCB",39,1.45793809995097
"400","GP-UCB",40,1.42667215188235
"401","GP-Thompson",1,2.53855799928682
"402","GP-Thompson",2,1.94998508732751
"403","GP-Thompson",3,1.78245888928927
